task_id,name,issuer,context,context_degree,datasets,requirements,geo,submit_offset_s
33,eval-conflicts-rho020-r1-033,issuer5,x05,2,"[""d05""]","{""evalprop"": 1}",evalgeo,33.0
34,eval-conflicts-rho020-r1-034,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,34.0
35,eval-conflicts-rho020-r1-035,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,35.0
36,eval-conflicts-rho020-r1-036,issuer6,x06,1,"[""d06""]","{""evalprop"": 1}",evalgeo,36.0
37,eval-conflicts-rho020-r1-037,issuer9,x09,2,"[""d09""]","{""evalprop"": 1}",evalgeo,37.0
38,eval-conflicts-rho020-r1-038,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,38.0
39,eval-conflicts-rho020-r1-039,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,39.0
40,eval-conflicts-rho020-r1-040,issuer5,x05,2,"[""d05""]","{""evalprop"": 1}",evalgeo,40.0
41,eval-conflicts-rho020-r1-041,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,41.0
42,eval-conflicts-rho020-r1-042,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,42.0
43,eval-conflicts-rho020-r1-043,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,43.0
44,eval-conflicts-rho020-r1-044,issuer6,x06,1,"[""d06""]","{""evalprop"": 1}",evalgeo,44.0
45,eval-conflicts-rho020-r1-045,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,45.0
46,eval-conflicts-rho020-r1-046,issuer3,x03,1,"[""d03""]","{""evalprop"": 1}",evalgeo,46.0
47,eval-conflicts-rho020-r1-047,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,47.0
48,eval-conflicts-rho020-r1-048,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,48.0
49,eval-conflicts-rho020-r1-049,issuer9,x09,2,"[""d09""]","{""evalprop"": 1}",evalgeo,49.0
50,eval-conflicts-rho020-r1-050,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,50.0
51,eval-conflicts-rho020-r1-051,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,51.0
52,eval-conflicts-rho020-r1-052,issuer5,x05,2,"[""d05""]","{""evalprop"": 1}",evalgeo,52.0
53,eval-conflicts-rho020-r1-053,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,53.0
54,eval-conflicts-rho020-r1-054,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,54.0
55,eval-conflicts-rho020-r1-055,issuer9,x09,2,"[""d09""]","{""evalprop"": 1}",evalgeo,55.0
56,eval-conflicts-rho020-r1-056,issuer9,x09,2,"[""d09""]","{""evalprop"": 1}",evalgeo,56.0
57,eval-conflicts-rho020-r1-057,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,57.0
58,eval-conflicts-rho020-r1-058,issuer6,x06,1,"[""d06""]","{""evalprop"": 1}",evalgeo,58.0
59,eval-conflicts-rho020-r1-059,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,59.0
60,eval-conflicts-rho020-r1-060,issuer6,x06,1,"[""d06""]","{""evalprop"": 1}",evalgeo,60.0
61,eval-conflicts-rho020-r1-061,issuer3,x03,1,"[""d03""]","{""evalprop"": 1}",evalgeo,61.0
62,eval-conflicts-rho020-r1-062,issuer9,x09,2,"[""d09""]","{""evalprop"": 1}",evalgeo,62.0
63,eval-conflicts-rho020-r1-063,issuer6,x06,1,"[""d06""]","{""evalprop"": 1}",evalgeo,63.0
64,eval-conflicts-rho020-r1-064,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,64.0
65,eval-conflicts-rho020-r1-065,issuer9,x09,2,"[""d09""]","{""evalprop"": 1}",evalgeo,65.0
66,eval-conflicts-rho020-r1-066,issuer9,x09,2,"[""d09""]","{""evalprop"": 1}",evalgeo,66.0
67,eval-conflicts-rho020-r1-067,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,67.0
68,eval-conflicts-rho020-r1-068,issuer9,x09,2,"[""d09""]","{""evalprop"": 1}",evalgeo,68.0
69,eval-conflicts-rho020-r1-069,issuer6,x06,1,"[""d06""]","{""evalprop"": 1}",evalgeo,69.0
70,eval-conflicts-rho020-r1-070,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,70.0
71,eval-conflicts-rho020-r1-071,issuer3,x03,1,"[""d03""]","{""evalprop"": 1}",evalgeo,71.0
72,eval-conflicts-rho020-r1-072,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,72.0
73,eval-conflicts-rho020-r1-073,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,73.0
74,eval-conflicts-rho020-r1-074,issuer5,x05,2,"[""d05""]","{""evalprop"": 1}",evalgeo,74.0
75,eval-conflicts-rho020-r1-075,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,75.0
76,eval-conflicts-rho020-r1-076,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,76.0
77,eval-conflicts-rho020-r1-077,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,77.0
78,eval-conflicts-rho020-r1-078,issuer6,x06,1,"[""d06""]","{""evalprop"": 1}",evalgeo,78.0
79,eval-conflicts-rho020-r1-079,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,79.0
80,eval-conflicts-rho020-r1-080,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,80.0
81,eval-conflicts-rho020-r1-081,issuer3,x03,1,"[""d03""]","{""evalprop"": 1}",evalgeo,81.0
82,eval-conflicts-rho020-r1-082,issuer3,x03,1,"[""d03""]","{""evalprop"": 1}",evalgeo,82.0
83,eval-conflicts-rho020-r1-083,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,83.0
84,eval-conflicts-rho020-r1-084,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,84.0
85,eval-conflicts-rho020-r1-085,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,85.0
86,eval-conflicts-rho020-r1-086,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,86.0
87,eval-conflicts-rho020-r1-087,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,87.0
88,eval-conflicts-rho020-r1-088,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,88.0
89,eval-conflicts-rho020-r1-089,issuer6,x06,1,"[""d06""]","{""evalprop"": 1}",evalgeo,89.0
90,eval-conflicts-rho020-r1-090,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,90.0
91,eval-conflicts-rho020-r1-091,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,91.0
92,eval-conflicts-rho020-r1-092,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,92.0
93,eval-conflicts-rho020-r1-093,issuer9,x09,2,"[""d09""]","{""evalprop"": 1}",evalgeo,93.0
94,eval-conflicts-rho020-r1-094,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,94.0
95,eval-conflicts-rho020-r1-095,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,95.0
96,eval-conflicts-rho020-r1-096,issuer6,x06,1,"[""d06""]","{""evalprop"": 1}",evalgeo,96.0
97,eval-conflicts-rho020-r1-097,issuer9,x09,2,"[""d09""]","{""evalprop"": 1}",evalgeo,97.0
98,eval-conflicts-rho020-r1-098,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,98.0
99,eval-conflicts-rho020-r1-099,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,99.0
100,eval-conflicts-rho020-r1-100,issuer5,x05,2,"[""d05""]","{""evalprop"": 1}",evalgeo,100.0
101,eval-conflicts-rho020-r1-101,issuer6,x06,1,"[""d06""]","{""evalprop"": 1}",evalgeo,101.0
102,eval-conflicts-rho020-r1-102,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,102.0
103,eval-conflicts-rho020-r1-103,issuer9,x09,2,"[""d09""]","{""evalprop"": 1}",evalgeo,103.0
104,eval-conflicts-rho020-r1-104,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,104.0
105,eval-conflicts-rho020-r1-105,issuer5,x05,2,"[""d05""]","{""evalprop"": 1}",evalgeo,105.0
106,eval-conflicts-rho020-r1-106,issuer5,x05,2,"[""d05""]","{""evalprop"": 1}",evalgeo,106.0
107,eval-conflicts-rho020-r1-107,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,107.0
108,eval-conflicts-rho020-r1-108,issuer3,x03,1,"[""d03""]","{""evalprop"": 1}",evalgeo,108.0
109,eval-conflicts-rho020-r1-109,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,109.0
110,eval-conflicts-rho020-r1-110,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,110.0
111,eval-conflicts-rho020-r1-111,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,111.0
112,eval-conflicts-rho020-r1-112,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,112.0
113,eval-conflicts-rho020-r1-113,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,113.0
114,eval-conflicts-rho020-r1-114,issuer3,x03,1,"[""d03""]","{""evalprop"": 1}",evalgeo,114.0
115,eval-conflicts-rho020-r1-115,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,115.0
116,eval-conflicts-rho020-r1-116,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,116.0
117,eval-conflicts-rho020-r1-117,issuer6,x06,1,"[""d06""]","{""evalprop"": 1}",evalgeo,117.0
118,eval-conflicts-rho020-r1-118,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,118.0
119,eval-conflicts-rho020-r1-119,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,119.0
120,eval-conflicts-rho020-r1-120,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,120.0
121,eval-conflicts-rho020-r1-121,issuer9,x09,2,"[""d09""]","{""evalprop"": 1}",evalgeo,121.0
122,eval-conflicts-rho020-r1-122,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,122.0
123,eval-conflicts-rho020-r1-123,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,123.0
124,eval-conflicts-rho020-r1-124,issuer6,x06,1,"[""d06""]","{""evalprop"": 1}",evalgeo,124.0
125,eval-conflicts-rho020-r1-125,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,125.0
126,eval-conflicts-rho020-r1-126,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,126.0
127,eval-conflicts-rho020-r1-127,issuer9,x09,2,"[""d09""]","{""evalprop"": 1}",evalgeo,127.0
128,eval-conflicts-rho020-r1-128,issuer6,x06,1,"[""d06""]","{""evalprop"": 1}",evalgeo,128.0
129,eval-conflicts-rho020-r1-129,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,129.0
130,eval-conflicts-rho020-r1-130,issuer3,x03,1,"[""d03""]","{""evalprop"": 1}",evalgeo,130.0
131,eval-conflicts-rho020-r1-131,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,131.0
132,eval-conflicts-rho020-r1-132,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,132.0
133,eval-conflicts-rho020-r1-133,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,133.0
134,eval-conflicts-rho020-r1-134,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,134.0
135,eval-conflicts-rho020-r1-135,issuer6,x06,1,"[""d06""]","{""evalprop"": 1}",evalgeo,135.0
136,eval-conflicts-rho020-r1-136,issuer3,x03,1,"[""d03""]","{""evalprop"": 1}",evalgeo,136.0
137,eval-conflicts-rho020-r1-137,issuer6,x06,1,"[""d06""]","{""evalprop"": 1}",evalgeo,137.0
138,eval-conflicts-rho020-r1-138,issuer3,x03,1,"[""d03""]","{""evalprop"": 1}",evalgeo,138.0
139,eval-conflicts-rho020-r1-139,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,139.0
140,eval-conflicts-rho020-r1-140,issuer3,x03,1,"[""d03""]","{""evalprop"": 1}",evalgeo,140.0
141,eval-conflicts-rho020-r1-141,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,141.0
142,eval-conflicts-rho020-r1-142,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,142.0
143,eval-conflicts-rho020-r1-143,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,143.0
144,eval-conflicts-rho020-r1-144,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,144.0
145,eval-conflicts-rho020-r1-145,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,145.0
146,eval-conflicts-rho020-r1-146,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,146.0
147,eval-conflicts-rho020-r1-147,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,147.0
148,eval-conflicts-rho020-r1-148,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,148.0
149,eval-conflicts-rho020-r1-149,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,149.0
150,eval-conflicts-rho020-r1-150,issuer9,x09,2,"[""d09""]","{""evalprop"": 1}",evalgeo,150.0
151,eval-conflicts-rho020-r1-151,issuer3,x03,1,"[""d03""]","{""evalprop"": 1}",evalgeo,151.0
152,eval-conflicts-rho020-r1-152,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,152.0
153,eval-conflicts-rho020-r1-153,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,153.0
154,eval-conflicts-rho020-r1-154,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,154.0
155,eval-conflicts-rho020-r1-155,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,155.0
156,eval-conflicts-rho020-r1-156,issuer9,x09,2,"[""d09""]","{""evalprop"": 1}",evalgeo,156.0
157,eval-conflicts-rho020-r1-157,issuer6,x06,1,"[""d06""]","{""evalprop"": 1}",evalgeo,157.0
158,eval-conflicts-rho020-r1-158,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,158.0
159,eval-conflicts-rho020-r1-159,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,159.0
160,eval-conflicts-rho020-r1-160,issuer6,x06,1,"[""d06""]","{""evalprop"": 1}",evalgeo,160.0
161,eval-conflicts-rho020-r1-161,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,161.0
162,eval-conflicts-rho020-r1-162,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,162.0
163,eval-conflicts-rho020-r1-163,issuer9,x09,2,"[""d09""]","{""evalprop"": 1}",evalgeo,163.0
164,eval-conflicts-rho020-r1-164,issuer5,x05,2,"[""d05""]","{""evalprop"": 1}",evalgeo,164.0
165,eval-conflicts-rho020-r1-165,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,165.0
166,eval-conflicts-rho020-r1-166,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,166.0
167,eval-conflicts-rho020-r1-167,issuer3,x03,1,"[""d03""]","{""evalprop"": 1}",evalgeo,167.0
168,eval-conflicts-rho020-r1-168,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,168.0
169,eval-conflicts-rho020-r1-169,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,169.0
170,eval-conflicts-rho020-r1-170,issuer9,x09,2,"[""d09""]","{""evalprop"": 1}",evalgeo,170.0
171,eval-conflicts-rho020-r1-171,issuer5,x05,2,"[""d05""]","{""evalprop"": 1}",evalgeo,171.0
172,eval-conflicts-rho020-r1-172,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,172.0
173,eval-conflicts-rho020-r1-173,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,173.0
174,eval-conflicts-rho020-r1-174,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,174.0
175,eval-conflicts-rho020-r1-175,issuer5,x05,2,"[""d05""]","{""evalprop"": 1}",evalgeo,175.0
176,eval-conflicts-rho020-r1-176,issuer9,x09,2,"[""d09""]","{""evalprop"": 1}",evalgeo,176.0
177,eval-conflicts-rho020-r1-177,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,177.0
178,eval-conflicts-rho020-r1-178,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,178.0
179,eval-conflicts-rho020-r1-179,issuer5,x05,2,"[""d05""]","{""evalprop"": 1}",evalgeo,179.0
180,eval-conflicts-rho020-r1-180,issuer9,x09,2,"[""d09""]","{""evalprop"": 1}",evalgeo,180.0
181,eval-conflicts-rho020-r1-181,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,181.0
182,eval-conflicts-rho020-r1-182,issuer9,x09,2,"[""d09""]","{""evalprop"": 1}",evalgeo,182.0
183,eval-conflicts-rho020-r1-183,issuer6,x06,1,"[""d06""]","{""evalprop"": 1}",evalgeo,183.0
184,eval-conflicts-rho020-r1-184,issuer9,x09,2,"[""d09""]","{""evalprop"": 1}",evalgeo,184.0
185,eval-conflicts-rho020-r1-185,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,185.0
186,eval-conflicts-rho020-r1-186,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,186.0
187,eval-conflicts-rho020-r1-187,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,187.0
188,eval-conflicts-rho020-r1-188,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,188.0
189,eval-conflicts-rho020-r1-189,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,189.0
190,eval-conflicts-rho020-r1-190,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,190.0
191,eval-conflicts-rho020-r1-191,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,191.0
192,eval-conflicts-rho020-r1-192,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,192.0
193,eval-conflicts-rho020-r1-193,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,193.0
194,eval-conflicts-rho020-r1-194,issuer5,x05,2,"[""d05""]","{""evalprop"": 1}",evalgeo,194.0
195,eval-conflicts-rho020-r1-195,issuer6,x06,1,"[""d06""]","{""evalprop"": 1}",evalgeo,195.0
196,eval-conflicts-rho020-r1-196,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,196.0
197,eval-conflicts-rho020-r1-197,issuer3,x03,1,"[""d03""]","{""evalprop"": 1}",evalgeo,197.0
198,eval-conflicts-rho020-r1-198,issuer3,x03,1,"[""d03""]","{""evalprop"": 1}",evalgeo,198.0
199,eval-conflicts-rho020-r1-199,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,199.0
