task_id,name,issuer,context,context_degree,datasets,requirements,geo,submit_offset_s
25,eval-conflicts-rho020-r4-025,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,25.0
26,eval-conflicts-rho020-r4-026,issuer9,x09,2,"[""d09""]","{""evalprop"": 1}",evalgeo,26.0
27,eval-conflicts-rho020-r4-027,issuer3,x03,1,"[""d03""]","{""evalprop"": 1}",evalgeo,27.0
28,eval-conflicts-rho020-r4-028,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,28.0
29,eval-conflicts-rho020-r4-029,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,29.0
30,eval-conflicts-rho020-r4-030,issuer9,x09,2,"[""d09""]","{""evalprop"": 1}",evalgeo,30.0
31,eval-conflicts-rho020-r4-031,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,31.0
32,eval-conflicts-rho020-r4-032,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,32.0
33,eval-conflicts-rho020-r4-033,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,33.0
34,eval-conflicts-rho020-r4-034,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,34.0
35,eval-conflicts-rho020-r4-035,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,35.0
36,eval-conflicts-rho020-r4-036,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,36.0
37,eval-conflicts-rho020-r4-037,issuer6,x06,1,"[""d06""]","{""evalprop"": 1}",evalgeo,37.0
38,eval-conflicts-rho020-r4-038,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,38.0
39,eval-conflicts-rho020-r4-039,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,39.0
40,eval-conflicts-rho020-r4-040,issuer5,x05,2,"[""d05""]","{""evalprop"": 1}",evalgeo,40.0
41,eval-conflicts-rho020-r4-041,issuer3,x03,1,"[""d03""]","{""evalprop"": 1}",evalgeo,41.0
42,eval-conflicts-rho020-r4-042,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,42.0
43,eval-conflicts-rho020-r4-043,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,43.0
44,eval-conflicts-rho020-r4-044,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,44.0
45,eval-conflicts-rho020-r4-045,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,45.0
46,eval-conflicts-rho020-r4-046,issuer3,x03,1,"[""d03""]","{""evalprop"": 1}",evalgeo,46.0
47,eval-conflicts-rho020-r4-047,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,47.0
48,eval-conflicts-rho020-r4-048,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,48.0
49,eval-conflicts-rho020-r4-049,issuer9,x09,2,"[""d09""]","{""evalprop"": 1}",evalgeo,49.0
50,eval-conflicts-rho020-r4-050,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,50.0
51,eval-conflicts-rho020-r4-051,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,51.0
52,eval-conflicts-rho020-r4-052,issuer5,x05,2,"[""d05""]","{""evalprop"": 1}",evalgeo,52.0
53,eval-conflicts-rho020-r4-053,issuer9,x09,2,"[""d09""]","{""evalprop"": 1}",evalgeo,53.0
54,eval-conflicts-rho020-r4-054,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,54.0
55,eval-conflicts-rho020-r4-055,issuer5,x05,2,"[""d05""]","{""evalprop"": 1}",evalgeo,55.0
56,eval-conflicts-rho020-r4-056,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,56.0
57,eval-conflicts-rho020-r4-057,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,57.0
58,eval-conflicts-rho020-r4-058,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,58.0
59,eval-conflicts-rho020-r4-059,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,59.0
60,eval-conflicts-rho020-r4-060,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,60.0
61,eval-conflicts-rho020-r4-061,issuer9,x09,2,"[""d09""]","{""evalprop"": 1}",evalgeo,61.0
62,eval-conflicts-rho020-r4-062,issuer3,x03,1,"[""d03""]","{""evalprop"": 1}",evalgeo,62.0
63,eval-conflicts-rho020-r4-063,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,63.0
64,eval-conflicts-rho020-r4-064,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,64.0
65,eval-conflicts-rho020-r4-065,issuer3,x03,1,"[""d03""]","{""evalprop"": 1}",evalgeo,65.0
66,eval-conflicts-rho020-r4-066,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,66.0
67,eval-conflicts-rho020-r4-067,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,67.0
68,eval-conflicts-rho020-r4-068,issuer3,x03,1,"[""d03""]","{""evalprop"": 1}",evalgeo,68.0
69,eval-conflicts-rho020-r4-069,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,69.0
70,eval-conflicts-rho020-r4-070,issuer9,x09,2,"[""d09""]","{""evalprop"": 1}",evalgeo,70.0
71,eval-conflicts-rho020-r4-071,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,71.0
72,eval-conflicts-rho020-r4-072,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,72.0
73,eval-conflicts-rho020-r4-073,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,73.0
74,eval-conflicts-rho020-r4-074,issuer5,x05,2,"[""d05""]","{""evalprop"": 1}",evalgeo,74.0
75,eval-conflicts-rho020-r4-075,issuer5,x05,2,"[""d05""]","{""evalprop"": 1}",evalgeo,75.0
76,eval-conflicts-rho020-r4-076,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,76.0
77,eval-conflicts-rho020-r4-077,issuer3,x03,1,"[""d03""]","{""evalprop"": 1}",evalgeo,77.0
78,eval-conflicts-rho020-r4-078,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,78.0
79,eval-conflicts-rho020-r4-079,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,79.0
80,eval-conflicts-rho020-r4-080,issuer3,x03,1,"[""d03""]","{""evalprop"": 1}",evalgeo,80.0
81,eval-conflicts-rho020-r4-081,issuer5,x05,2,"[""d05""]","{""evalprop"": 1}",evalgeo,81.0
82,eval-conflicts-rho020-r4-082,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,82.0
83,eval-conflicts-rho020-r4-083,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,83.0
84,eval-conflicts-rho020-r4-084,issuer9,x09,2,"[""d09""]","{""evalprop"": 1}",evalgeo,84.0
85,eval-conflicts-rho020-r4-085,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,85.0
86,eval-conflicts-rho020-r4-086,issuer9,x09,2,"[""d09""]","{""evalprop"": 1}",evalgeo,86.0
87,eval-conflicts-rho020-r4-087,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,87.0
88,eval-conflicts-rho020-r4-088,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,88.0
89,eval-conflicts-rho020-r4-089,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,89.0
90,eval-conflicts-rho020-r4-090,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,90.0
91,eval-conflicts-rho020-r4-091,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,91.0
92,eval-conflicts-rho020-r4-092,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,92.0
93,eval-conflicts-rho020-r4-093,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,93.0
94,eval-conflicts-rho020-r4-094,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,94.0
95,eval-conflicts-rho020-r4-095,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,95.0
96,eval-conflicts-rho020-r4-096,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,96.0
97,eval-conflicts-rho020-r4-097,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,97.0
98,eval-conflicts-rho020-r4-098,issuer9,x09,2,"[""d09""]","{""evalprop"": 1}",evalgeo,98.0
99,eval-conflicts-rho020-r4-099,issuer9,x09,2,"[""d09""]","{""evalprop"": 1}",evalgeo,99.0
100,eval-conflicts-rho020-r4-100,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,100.0
101,eval-conflicts-rho020-r4-101,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,101.0
102,eval-conflicts-rho020-r4-102,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,102.0
103,eval-conflicts-rho020-r4-103,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,103.0
104,eval-conflicts-rho020-r4-104,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,104.0
105,eval-conflicts-rho020-r4-105,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,105.0
106,eval-conflicts-rho020-r4-106,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,106.0
107,eval-conflicts-rho020-r4-107,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,107.0
108,eval-conflicts-rho020-r4-108,issuer6,x06,1,"[""d06""]","{""evalprop"": 1}",evalgeo,108.0
109,eval-conflicts-rho020-r4-109,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,109.0
110,eval-conflicts-rho020-r4-110,issuer5,x05,2,"[""d05""]","{""evalprop"": 1}",evalgeo,110.0
111,eval-conflicts-rho020-r4-111,issuer9,x09,2,"[""d09""]","{""evalprop"": 1}",evalgeo,111.0
112,eval-conflicts-rho020-r4-112,issuer6,x06,1,"[""d06""]","{""evalprop"": 1}",evalgeo,112.0
113,eval-conflicts-rho020-r4-113,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,113.0
114,eval-conflicts-rho020-r4-114,issuer5,x05,2,"[""d05""]","{""evalprop"": 1}",evalgeo,114.0
115,eval-conflicts-rho020-r4-115,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,115.0
116,eval-conflicts-rho020-r4-116,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,116.0
117,eval-conflicts-rho020-r4-117,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,117.0
118,eval-conflicts-rho020-r4-118,issuer9,x09,2,"[""d09""]","{""evalprop"": 1}",evalgeo,118.0
119,eval-conflicts-rho020-r4-119,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,119.0
120,eval-conflicts-rho020-r4-120,issuer5,x05,2,"[""d05""]","{""evalprop"": 1}",evalgeo,120.0
121,eval-conflicts-rho020-r4-121,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,121.0
122,eval-conflicts-rho020-r4-122,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,122.0
123,eval-conflicts-rho020-r4-123,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,123.0
124,eval-conflicts-rho020-r4-124,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,124.0
125,eval-conflicts-rho020-r4-125,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,125.0
126,eval-conflicts-rho020-r4-126,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,126.0
127,eval-conflicts-rho020-r4-127,issuer3,x03,1,"[""d03""]","{""evalprop"": 1}",evalgeo,127.0
128,eval-conflicts-rho020-r4-128,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,128.0
129,eval-conflicts-rho020-r4-129,issuer6,x06,1,"[""d06""]","{""evalprop"": 1}",evalgeo,129.0
130,eval-conflicts-rho020-r4-130,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,130.0
131,eval-conflicts-rho020-r4-131,issuer3,x03,1,"[""d03""]","{""evalprop"": 1}",evalgeo,131.0
132,eval-conflicts-rho020-r4-132,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,132.0
133,eval-conflicts-rho020-r4-133,issuer3,x03,1,"[""d03""]","{""evalprop"": 1}",evalgeo,133.0
134,eval-conflicts-rho020-r4-134,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,134.0
135,eval-conflicts-rho020-r4-135,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,135.0
136,eval-conflicts-rho020-r4-136,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,136.0
137,eval-conflicts-rho020-r4-137,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,137.0
138,eval-conflicts-rho020-r4-138,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,138.0
139,eval-conflicts-rho020-r4-139,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,139.0
140,eval-conflicts-rho020-r4-140,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,140.0
141,eval-conflicts-rho020-r4-141,issuer5,x05,2,"[""d05""]","{""evalprop"": 1}",evalgeo,141.0
142,eval-conflicts-rho020-r4-142,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,142.0
143,eval-conflicts-rho020-r4-143,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,143.0
144,eval-conflicts-rho020-r4-144,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,144.0
145,eval-conflicts-rho020-r4-145,issuer3,x03,1,"[""d03""]","{""evalprop"": 1}",evalgeo,145.0
146,eval-conflicts-rho020-r4-146,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,146.0
147,eval-conflicts-rho020-r4-147,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,147.0
148,eval-conflicts-rho020-r4-148,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,148.0
149,eval-conflicts-rho020-r4-149,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,149.0
150,eval-conflicts-rho020-r4-150,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,150.0
151,eval-conflicts-rho020-r4-151,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,151.0
152,eval-conflicts-rho020-r4-152,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,152.0
153,eval-conflicts-rho020-r4-153,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,153.0
154,eval-conflicts-rho020-r4-154,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,154.0
155,eval-conflicts-rho020-r4-155,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,155.0
156,eval-conflicts-rho020-r4-156,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,156.0
157,eval-conflicts-rho020-r4-157,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,157.0
158,eval-conflicts-rho020-r4-158,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,158.0
159,eval-conflicts-rho020-r4-159,issuer5,x05,2,"[""d05""]","{""evalprop"": 1}",evalgeo,159.0
160,eval-conflicts-rho020-r4-160,issuer5,x05,2,"[""d05""]","{""evalprop"": 1}",evalgeo,160.0
161,eval-conflicts-rho020-r4-161,issuer5,x05,2,"[""d05""]","{""evalprop"": 1}",evalgeo,161.0
162,eval-conflicts-rho020-r4-162,issuer3,x03,1,"[""d03""]","{""evalprop"": 1}",evalgeo,162.0
163,eval-conflicts-rho020-r4-163,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,163.0
164,eval-conflicts-rho020-r4-164,issuer5,x05,2,"[""d05""]","{""evalprop"": 1}",evalgeo,164.0
165,eval-conflicts-rho020-r4-165,issuer3,x03,1,"[""d03""]","{""evalprop"": 1}",evalgeo,165.0
166,eval-conflicts-rho020-r4-166,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,166.0
167,eval-conflicts-rho020-r4-167,issuer5,x05,2,"[""d05""]","{""evalprop"": 1}",evalgeo,167.0
168,eval-conflicts-rho020-r4-168,issuer6,x06,1,"[""d06""]","{""evalprop"": 1}",evalgeo,168.0
169,eval-conflicts-rho020-r4-169,issuer5,x05,2,"[""d05""]","{""evalprop"": 1}",evalgeo,169.0
170,eval-conflicts-rho020-r4-170,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,170.0
171,eval-conflicts-rho020-r4-171,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,171.0
172,eval-conflicts-rho020-r4-172,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,172.0
173,eval-conflicts-rho020-r4-173,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,173.0
174,eval-conflicts-rho020-r4-174,issuer5,x05,2,"[""d05""]","{""evalprop"": 1}",evalgeo,174.0
175,eval-conflicts-rho020-r4-175,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,175.0
176,eval-conflicts-rho020-r4-176,issuer5,x05,2,"[""d05""]","{""evalprop"": 1}",evalgeo,176.0
177,eval-conflicts-rho020-r4-177,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,177.0
178,eval-conflicts-rho020-r4-178,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,178.0
179,eval-conflicts-rho020-r4-179,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,179.0
180,eval-conflicts-rho020-r4-180,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,180.0
181,eval-conflicts-rho020-r4-181,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,181.0
182,eval-conflicts-rho020-r4-182,issuer5,x05,2,"[""d05""]","{""evalprop"": 1}",evalgeo,182.0
183,eval-conflicts-rho020-r4-183,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,183.0
184,eval-conflicts-rho020-r4-184,issuer9,x09,2,"[""d09""]","{""evalprop"": 1}",evalgeo,184.0
185,eval-conflicts-rho020-r4-185,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,185.0
186,eval-conflicts-rho020-r4-186,issuer6,x06,1,"[""d06""]","{""evalprop"": 1}",evalgeo,186.0
187,eval-conflicts-rho020-r4-187,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,187.0
188,eval-conflicts-rho020-r4-188,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,188.0
189,eval-conflicts-rho020-r4-189,issuer3,x03,1,"[""d03""]","{""evalprop"": 1}",evalgeo,189.0
190,eval-conflicts-rho020-r4-190,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,190.0
191,eval-conflicts-rho020-r4-191,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,191.0
192,eval-conflicts-rho020-r4-192,issuer6,x06,1,"[""d06""]","{""evalprop"": 1}",evalgeo,192.0
193,eval-conflicts-rho020-r4-193,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,193.0
194,eval-conflicts-rho020-r4-194,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,194.0
195,eval-conflicts-rho020-r4-195,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,195.0
196,eval-conflicts-rho020-r4-196,issuer5,x05,2,"[""d05""]","{""evalprop"": 1}",evalgeo,196.0
197,eval-conflicts-rho020-r4-197,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,197.0
198,eval-conflicts-rho020-r4-198,issuer5,x05,2,"[""d05""]","{""evalprop"": 1}",evalgeo,198.0
199,eval-conflicts-rho020-r4-199,issuer5,x05,2,"[""d05""]","{""evalprop"": 1}",evalgeo,199.0
