task_id,name,issuer,context,context_degree,datasets,requirements,geo,submit_offset_s
127,eval-sanitize-5-r0-127,issuer9,x09,5,"[""d09""]","{""evalprop"": 1}",evalgeo,127.0
128,eval-sanitize-5-r0-128,issuer6,x06,5,"[""d06""]","{""evalprop"": 1}",evalgeo,128.0
129,eval-sanitize-5-r0-129,issuer3,x03,6,"[""d03""]","{""evalprop"": 1}",evalgeo,129.0
130,eval-sanitize-5-r0-130,issuer9,x09,5,"[""d09""]","{""evalprop"": 1}",evalgeo,130.0
131,eval-sanitize-5-r0-131,issuer8,x08,4,"[""d08""]","{""evalprop"": 1}",evalgeo,131.0
132,eval-sanitize-5-r0-132,issuer3,x03,6,"[""d03""]","{""evalprop"": 1}",evalgeo,132.0
133,eval-sanitize-5-r0-133,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,133.0
134,eval-sanitize-5-r0-134,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,134.0
135,eval-sanitize-5-r0-135,issuer4,x04,4,"[""d04""]","{""evalprop"": 1}",evalgeo,135.0
136,eval-sanitize-5-r0-136,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,136.0
137,eval-sanitize-5-r0-137,issuer3,x03,6,"[""d03""]","{""evalprop"": 1}",evalgeo,137.0
138,eval-sanitize-5-r0-138,issuer6,x06,5,"[""d06""]","{""evalprop"": 1}",evalgeo,138.0
139,eval-sanitize-5-r0-139,issuer7,x07,4,"[""d07""]","{""evalprop"": 1}",evalgeo,139.0
140,eval-sanitize-5-r0-140,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,140.0
141,eval-sanitize-5-r0-141,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,141.0
142,eval-sanitize-5-r0-142,issuer5,x05,5,"[""d05""]","{""evalprop"": 1}",evalgeo,142.0
143,eval-sanitize-5-r0-143,issuer6,x06,5,"[""d06""]","{""evalprop"": 1}",evalgeo,143.0
144,eval-sanitize-5-r0-144,issuer6,x06,5,"[""d06""]","{""evalprop"": 1}",evalgeo,144.0
145,eval-sanitize-5-r0-145,issuer6,x06,5,"[""d06""]","{""evalprop"": 1}",evalgeo,145.0
146,eval-sanitize-5-r0-146,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,146.0
147,eval-sanitize-5-r0-147,issuer8,x08,4,"[""d08""]","{""evalprop"": 1}",evalgeo,147.0
148,eval-sanitize-5-r0-148,issuer4,x04,4,"[""d04""]","{""evalprop"": 1}",evalgeo,148.0
149,eval-sanitize-5-r0-149,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,149.0
150,eval-sanitize-5-r0-150,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,150.0
151,eval-sanitize-5-r0-151,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,151.0
152,eval-sanitize-5-r0-152,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,152.0
153,eval-sanitize-5-r0-153,issuer3,x03,6,"[""d03""]","{""evalprop"": 1}",evalgeo,153.0
154,eval-sanitize-5-r0-154,issuer3,x03,6,"[""d03""]","{""evalprop"": 1}",evalgeo,154.0
155,eval-sanitize-5-r0-155,issuer6,x06,5,"[""d06""]","{""evalprop"": 1}",evalgeo,155.0
156,eval-sanitize-5-r0-156,issuer7,x07,4,"[""d07""]","{""evalprop"": 1}",evalgeo,156.0
157,eval-sanitize-5-r0-157,issuer8,x08,4,"[""d08""]","{""evalprop"": 1}",evalgeo,157.0
158,eval-sanitize-5-r0-158,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,158.0
159,eval-sanitize-5-r0-159,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,159.0
160,eval-sanitize-5-r0-160,issuer4,x04,4,"[""d04""]","{""evalprop"": 1}",evalgeo,160.0
161,eval-sanitize-5-r0-161,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,161.0
162,eval-sanitize-5-r0-162,issuer4,x04,4,"[""d04""]","{""evalprop"": 1}",evalgeo,162.0
163,eval-sanitize-5-r0-163,issuer8,x08,4,"[""d08""]","{""evalprop"": 1}",evalgeo,163.0
164,eval-sanitize-5-r0-164,issuer8,x08,4,"[""d08""]","{""evalprop"": 1}",evalgeo,164.0
165,eval-sanitize-5-r0-165,issuer3,x03,6,"[""d03""]","{""evalprop"": 1}",evalgeo,165.0
166,eval-sanitize-5-r0-166,issuer7,x07,4,"[""d07""]","{""evalprop"": 1}",evalgeo,166.0
167,eval-sanitize-5-r0-167,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,167.0
168,eval-sanitize-5-r0-168,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,168.0
169,eval-sanitize-5-r0-169,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,169.0
170,eval-sanitize-5-r0-170,issuer8,x08,4,"[""d08""]","{""evalprop"": 1}",evalgeo,170.0
171,eval-sanitize-5-r0-171,issuer3,x03,6,"[""d03""]","{""evalprop"": 1}",evalgeo,171.0
172,eval-sanitize-5-r0-172,issuer8,x08,4,"[""d08""]","{""evalprop"": 1}",evalgeo,172.0
173,eval-sanitize-5-r0-173,issuer9,x09,5,"[""d09""]","{""evalprop"": 1}",evalgeo,173.0
174,eval-sanitize-5-r0-174,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,174.0
175,eval-sanitize-5-r0-175,issuer8,x08,4,"[""d08""]","{""evalprop"": 1}",evalgeo,175.0
176,eval-sanitize-5-r0-176,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,176.0
177,eval-sanitize-5-r0-177,issuer7,x07,4,"[""d07""]","{""evalprop"": 1}",evalgeo,177.0
178,eval-sanitize-5-r0-178,issuer6,x06,5,"[""d06""]","{""evalprop"": 1}",evalgeo,178.0
179,eval-sanitize-5-r0-179,issuer8,x08,4,"[""d08""]","{""evalprop"": 1}",evalgeo,179.0
180,eval-sanitize-5-r0-180,issuer4,x04,4,"[""d04""]","{""evalprop"": 1}",evalgeo,180.0
181,eval-sanitize-5-r0-181,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,181.0
182,eval-sanitize-5-r0-182,issuer4,x04,4,"[""d04""]","{""evalprop"": 1}",evalgeo,182.0
183,eval-sanitize-5-r0-183,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,183.0
184,eval-sanitize-5-r0-184,issuer8,x08,4,"[""d08""]","{""evalprop"": 1}",evalgeo,184.0
185,eval-sanitize-5-r0-185,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,185.0
186,eval-sanitize-5-r0-186,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,186.0
187,eval-sanitize-5-r0-187,issuer4,x04,4,"[""d04""]","{""evalprop"": 1}",evalgeo,187.0
188,eval-sanitize-5-r0-188,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,188.0
189,eval-sanitize-5-r0-189,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,189.0
190,eval-sanitize-5-r0-190,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,190.0
191,eval-sanitize-5-r0-191,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,191.0
192,eval-sanitize-5-r0-192,issuer6,x06,5,"[""d06""]","{""evalprop"": 1}",evalgeo,192.0
193,eval-sanitize-5-r0-193,issuer7,x07,4,"[""d07""]","{""evalprop"": 1}",evalgeo,193.0
194,eval-sanitize-5-r0-194,issuer9,x09,5,"[""d09""]","{""evalprop"": 1}",evalgeo,194.0
195,eval-sanitize-5-r0-195,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,195.0
196,eval-sanitize-5-r0-196,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,196.0
197,eval-sanitize-5-r0-197,issuer9,x09,5,"[""d09""]","{""evalprop"": 1}",evalgeo,197.0
198,eval-sanitize-5-r0-198,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,198.0
199,eval-sanitize-5-r0-199,issuer4,x04,4,"[""d04""]","{""evalprop"": 1}",evalgeo,199.0
