task_id,name,issuer,context,context_degree,datasets,requirements,geo,submit_offset_s
56,eval-conflicts-rho060-r0-056,issuer10,x10,5,"[""d10""]","{""evalprop"": 1}",evalgeo,56.0
57,eval-conflicts-rho060-r0-057,issuer8,x08,5,"[""d08""]","{""evalprop"": 1}",evalgeo,57.0
58,eval-conflicts-rho060-r0-058,issuer9,x09,7,"[""d09""]","{""evalprop"": 1}",evalgeo,58.0
59,eval-conflicts-rho060-r0-059,issuer7,x07,4,"[""d07""]","{""evalprop"": 1}",evalgeo,59.0
60,eval-conflicts-rho060-r0-060,issuer6,x06,6,"[""d06""]","{""evalprop"": 1}",evalgeo,60.0
61,eval-conflicts-rho060-r0-061,issuer9,x09,7,"[""d09""]","{""evalprop"": 1}",evalgeo,61.0
62,eval-conflicts-rho060-r0-062,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,62.0
63,eval-conflicts-rho060-r0-063,issuer3,x03,7,"[""d03""]","{""evalprop"": 1}",evalgeo,63.0
64,eval-conflicts-rho060-r0-064,issuer2,x02,8,"[""d02""]","{""evalprop"": 1}",evalgeo,64.0
65,eval-conflicts-rho060-r0-065,issuer8,x08,5,"[""d08""]","{""evalprop"": 1}",evalgeo,65.0
66,eval-conflicts-rho060-r0-066,issuer5,x05,5,"[""d05""]","{""evalprop"": 1}",evalgeo,66.0
67,eval-conflicts-rho060-r0-067,issuer3,x03,7,"[""d03""]","{""evalprop"": 1}",evalgeo,67.0
68,eval-conflicts-rho060-r0-068,issuer6,x06,6,"[""d06""]","{""evalprop"": 1}",evalgeo,68.0
69,eval-conflicts-rho060-r0-069,issuer6,x06,6,"[""d06""]","{""evalprop"": 1}",evalgeo,69.0
70,eval-conflicts-rho060-r0-070,issuer9,x09,7,"[""d09""]","{""evalprop"": 1}",evalgeo,70.0
71,eval-conflicts-rho060-r0-071,issuer7,x07,4,"[""d07""]","{""evalprop"": 1}",evalgeo,71.0
72,eval-conflicts-rho060-r0-072,issuer2,x02,8,"[""d02""]","{""evalprop"": 1}",evalgeo,72.0
73,eval-conflicts-rho060-r0-073,issuer8,x08,5,"[""d08""]","{""evalprop"": 1}",evalgeo,73.0
74,eval-conflicts-rho060-r0-074,issuer7,x07,4,"[""d07""]","{""evalprop"": 1}",evalgeo,74.0
75,eval-conflicts-rho060-r0-075,issuer10,x10,5,"[""d10""]","{""evalprop"": 1}",evalgeo,75.0
76,eval-conflicts-rho060-r0-076,issuer6,x06,6,"[""d06""]","{""evalprop"": 1}",evalgeo,76.0
77,eval-conflicts-rho060-r0-077,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,77.0
78,eval-conflicts-rho060-r0-078,issuer4,x04,3,"[""d04""]","{""evalprop"": 1}",evalgeo,78.0
79,eval-conflicts-rho060-r0-079,issuer10,x10,5,"[""d10""]","{""evalprop"": 1}",evalgeo,79.0
80,eval-conflicts-rho060-r0-080,issuer2,x02,8,"[""d02""]","{""evalprop"": 1}",evalgeo,80.0
81,eval-conflicts-rho060-r0-081,issuer6,x06,6,"[""d06""]","{""evalprop"": 1}",evalgeo,81.0
82,eval-conflicts-rho060-r0-082,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,82.0
83,eval-conflicts-rho060-r0-083,issuer6,x06,6,"[""d06""]","{""evalprop"": 1}",evalgeo,83.0
84,eval-conflicts-rho060-r0-084,issuer4,x04,3,"[""d04""]","{""evalprop"": 1}",evalgeo,84.0
85,eval-conflicts-rho060-r0-085,issuer7,x07,4,"[""d07""]","{""evalprop"": 1}",evalgeo,85.0
86,eval-conflicts-rho060-r0-086,issuer9,x09,7,"[""d09""]","{""evalprop"": 1}",evalgeo,86.0
87,eval-conflicts-rho060-r0-087,issuer9,x09,7,"[""d09""]","{""evalprop"": 1}",evalgeo,87.0
88,eval-conflicts-rho060-r0-088,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,88.0
89,eval-conflicts-rho060-r0-089,issuer5,x05,5,"[""d05""]","{""evalprop"": 1}",evalgeo,89.0
90,eval-conflicts-rho060-r0-090,issuer8,x08,5,"[""d08""]","{""evalprop"": 1}",evalgeo,90.0
91,eval-conflicts-rho060-r0-091,issuer4,x04,3,"[""d04""]","{""evalprop"": 1}",evalgeo,91.0
92,eval-conflicts-rho060-r0-092,issuer9,x09,7,"[""d09""]","{""evalprop"": 1}",evalgeo,92.0
93,eval-conflicts-rho060-r0-093,issuer8,x08,5,"[""d08""]","{""evalprop"": 1}",evalgeo,93.0
94,eval-conflicts-rho060-r0-094,issuer3,x03,7,"[""d03""]","{""evalprop"": 1}",evalgeo,94.0
95,eval-conflicts-rho060-r0-095,issuer3,x03,7,"[""d03""]","{""evalprop"": 1}",evalgeo,95.0
96,eval-conflicts-rho060-r0-096,issuer9,x09,7,"[""d09""]","{""evalprop"": 1}",evalgeo,96.0
97,eval-conflicts-rho060-r0-097,issuer8,x08,5,"[""d08""]","{""evalprop"": 1}",evalgeo,97.0
98,eval-conflicts-rho060-r0-098,issuer7,x07,4,"[""d07""]","{""evalprop"": 1}",evalgeo,98.0
99,eval-conflicts-rho060-r0-099,issuer8,x08,5,"[""d08""]","{""evalprop"": 1}",evalgeo,99.0
100,eval-conflicts-rho060-r0-100,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,100.0
101,eval-conflicts-rho060-r0-101,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,101.0
102,eval-conflicts-rho060-r0-102,issuer3,x03,7,"[""d03""]","{""evalprop"": 1}",evalgeo,102.0
103,eval-conflicts-rho060-r0-103,issuer8,x08,5,"[""d08""]","{""evalprop"": 1}",evalgeo,103.0
104,eval-conflicts-rho060-r0-104,issuer4,x04,3,"[""d04""]","{""evalprop"": 1}",evalgeo,104.0
105,eval-conflicts-rho060-r0-105,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,105.0
106,eval-conflicts-rho060-r0-106,issuer5,x05,5,"[""d05""]","{""evalprop"": 1}",evalgeo,106.0
107,eval-conflicts-rho060-r0-107,issuer6,x06,6,"[""d06""]","{""evalprop"": 1}",evalgeo,107.0
108,eval-conflicts-rho060-r0-108,issuer5,x05,5,"[""d05""]","{""evalprop"": 1}",evalgeo,108.0
109,eval-conflicts-rho060-r0-109,issuer7,x07,4,"[""d07""]","{""evalprop"": 1}",evalgeo,109.0
110,eval-conflicts-rho060-r0-110,issuer7,x07,4,"[""d07""]","{""evalprop"": 1}",evalgeo,110.0
111,eval-conflicts-rho060-r0-111,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,111.0
112,eval-conflicts-rho060-r0-112,issuer2,x02,8,"[""d02""]","{""evalprop"": 1}",evalgeo,112.0
113,eval-conflicts-rho060-r0-113,issuer10,x10,5,"[""d10""]","{""evalprop"": 1}",evalgeo,113.0
114,eval-conflicts-rho060-r0-114,issuer2,x02,8,"[""d02""]","{""evalprop"": 1}",evalgeo,114.0
115,eval-conflicts-rho060-r0-115,issuer9,x09,7,"[""d09""]","{""evalprop"": 1}",evalgeo,115.0
116,eval-conflicts-rho060-r0-116,issuer6,x06,6,"[""d06""]","{""evalprop"": 1}",evalgeo,116.0
117,eval-conflicts-rho060-r0-117,issuer2,x02,8,"[""d02""]","{""evalprop"": 1}",evalgeo,117.0
118,eval-conflicts-rho060-r0-118,issuer2,x02,8,"[""d02""]","{""evalprop"": 1}",evalgeo,118.0
119,eval-conflicts-rho060-r0-119,issuer7,x07,4,"[""d07""]","{""evalprop"": 1}",evalgeo,119.0
120,eval-conflicts-rho060-r0-120,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,120.0
121,eval-conflicts-rho060-r0-121,issuer9,x09,7,"[""d09""]","{""evalprop"": 1}",evalgeo,121.0
122,eval-conflicts-rho060-r0-122,issuer7,x07,4,"[""d07""]","{""evalprop"": 1}",evalgeo,122.0
123,eval-conflicts-rho060-r0-123,issuer2,x02,8,"[""d02""]","{""evalprop"": 1}",evalgeo,123.0
124,eval-conflicts-rho060-r0-124,issuer9,x09,7,"[""d09""]","{""evalprop"": 1}",evalgeo,124.0
125,eval-conflicts-rho060-r0-125,issuer7,x07,4,"[""d07""]","{""evalprop"": 1}",evalgeo,125.0
126,eval-conflicts-rho060-r0-126,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,126.0
127,eval-conflicts-rho060-r0-127,issuer6,x06,6,"[""d06""]","{""evalprop"": 1}",evalgeo,127.0
128,eval-conflicts-rho060-r0-128,issuer5,x05,5,"[""d05""]","{""evalprop"": 1}",evalgeo,128.0
129,eval-conflicts-rho060-r0-129,issuer8,x08,5,"[""d08""]","{""evalprop"": 1}",evalgeo,129.0
130,eval-conflicts-rho060-r0-130,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,130.0
131,eval-conflicts-rho060-r0-131,issuer9,x09,7,"[""d09""]","{""evalprop"": 1}",evalgeo,131.0
132,eval-conflicts-rho060-r0-132,issuer6,x06,6,"[""d06""]","{""evalprop"": 1}",evalgeo,132.0
133,eval-conflicts-rho060-r0-133,issuer7,x07,4,"[""d07""]","{""evalprop"": 1}",evalgeo,133.0
134,eval-conflicts-rho060-r0-134,issuer6,x06,6,"[""d06""]","{""evalprop"": 1}",evalgeo,134.0
135,eval-conflicts-rho060-r0-135,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,135.0
136,eval-conflicts-rho060-r0-136,issuer3,x03,7,"[""d03""]","{""evalprop"": 1}",evalgeo,136.0
137,eval-conflicts-rho060-r0-137,issuer7,x07,4,"[""d07""]","{""evalprop"": 1}",evalgeo,137.0
138,eval-conflicts-rho060-r0-138,issuer2,x02,8,"[""d02""]","{""evalprop"": 1}",evalgeo,138.0
139,eval-conflicts-rho060-r0-139,issuer3,x03,7,"[""d03""]","{""evalprop"": 1}",evalgeo,139.0
140,eval-conflicts-rho060-r0-140,issuer6,x06,6,"[""d06""]","{""evalprop"": 1}",evalgeo,140.0
141,eval-conflicts-rho060-r0-141,issuer4,x04,3,"[""d04""]","{""evalprop"": 1}",evalgeo,141.0
142,eval-conflicts-rho060-r0-142,issuer2,x02,8,"[""d02""]","{""evalprop"": 1}",evalgeo,142.0
143,eval-conflicts-rho060-r0-143,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,143.0
144,eval-conflicts-rho060-r0-144,issuer9,x09,7,"[""d09""]","{""evalprop"": 1}",evalgeo,144.0
145,eval-conflicts-rho060-r0-145,issuer7,x07,4,"[""d07""]","{""evalprop"": 1}",evalgeo,145.0
146,eval-conflicts-rho060-r0-146,issuer9,x09,7,"[""d09""]","{""evalprop"": 1}",evalgeo,146.0
147,eval-conflicts-rho060-r0-147,issuer5,x05,5,"[""d05""]","{""evalprop"": 1}",evalgeo,147.0
148,eval-conflicts-rho060-r0-148,issuer3,x03,7,"[""d03""]","{""evalprop"": 1}",evalgeo,148.0
149,eval-conflicts-rho060-r0-149,issuer5,x05,5,"[""d05""]","{""evalprop"": 1}",evalgeo,149.0
150,eval-conflicts-rho060-r0-150,issuer7,x07,4,"[""d07""]","{""evalprop"": 1}",evalgeo,150.0
151,eval-conflicts-rho060-r0-151,issuer6,x06,6,"[""d06""]","{""evalprop"": 1}",evalgeo,151.0
152,eval-conflicts-rho060-r0-152,issuer3,x03,7,"[""d03""]","{""evalprop"": 1}",evalgeo,152.0
153,eval-conflicts-rho060-r0-153,issuer9,x09,7,"[""d09""]","{""evalprop"": 1}",evalgeo,153.0
154,eval-conflicts-rho060-r0-154,issuer6,x06,6,"[""d06""]","{""evalprop"": 1}",evalgeo,154.0
155,eval-conflicts-rho060-r0-155,issuer9,x09,7,"[""d09""]","{""evalprop"": 1}",evalgeo,155.0
156,eval-conflicts-rho060-r0-156,issuer2,x02,8,"[""d02""]","{""evalprop"": 1}",evalgeo,156.0
157,eval-conflicts-rho060-r0-157,issuer3,x03,7,"[""d03""]","{""evalprop"": 1}",evalgeo,157.0
158,eval-conflicts-rho060-r0-158,issuer10,x10,5,"[""d10""]","{""evalprop"": 1}",evalgeo,158.0
159,eval-conflicts-rho060-r0-159,issuer7,x07,4,"[""d07""]","{""evalprop"": 1}",evalgeo,159.0
160,eval-conflicts-rho060-r0-160,issuer7,x07,4,"[""d07""]","{""evalprop"": 1}",evalgeo,160.0
161,eval-conflicts-rho060-r0-161,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,161.0
162,eval-conflicts-rho060-r0-162,issuer3,x03,7,"[""d03""]","{""evalprop"": 1}",evalgeo,162.0
163,eval-conflicts-rho060-r0-163,issuer8,x08,5,"[""d08""]","{""evalprop"": 1}",evalgeo,163.0
164,eval-conflicts-rho060-r0-164,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,164.0
165,eval-conflicts-rho060-r0-165,issuer6,x06,6,"[""d06""]","{""evalprop"": 1}",evalgeo,165.0
166,eval-conflicts-rho060-r0-166,issuer8,x08,5,"[""d08""]","{""evalprop"": 1}",evalgeo,166.0
167,eval-conflicts-rho060-r0-167,issuer8,x08,5,"[""d08""]","{""evalprop"": 1}",evalgeo,167.0
168,eval-conflicts-rho060-r0-168,issuer5,x05,5,"[""d05""]","{""evalprop"": 1}",evalgeo,168.0
169,eval-conflicts-rho060-r0-169,issuer7,x07,4,"[""d07""]","{""evalprop"": 1}",evalgeo,169.0
170,eval-conflicts-rho060-r0-170,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,170.0
171,eval-conflicts-rho060-r0-171,issuer3,x03,7,"[""d03""]","{""evalprop"": 1}",evalgeo,171.0
172,eval-conflicts-rho060-r0-172,issuer9,x09,7,"[""d09""]","{""evalprop"": 1}",evalgeo,172.0
173,eval-conflicts-rho060-r0-173,issuer6,x06,6,"[""d06""]","{""evalprop"": 1}",evalgeo,173.0
174,eval-conflicts-rho060-r0-174,issuer9,x09,7,"[""d09""]","{""evalprop"": 1}",evalgeo,174.0
175,eval-conflicts-rho060-r0-175,issuer9,x09,7,"[""d09""]","{""evalprop"": 1}",evalgeo,175.0
176,eval-conflicts-rho060-r0-176,issuer9,x09,7,"[""d09""]","{""evalprop"": 1}",evalgeo,176.0
177,eval-conflicts-rho060-r0-177,issuer3,x03,7,"[""d03""]","{""evalprop"": 1}",evalgeo,177.0
178,eval-conflicts-rho060-r0-178,issuer6,x06,6,"[""d06""]","{""evalprop"": 1}",evalgeo,178.0
179,eval-conflicts-rho060-r0-179,issuer9,x09,7,"[""d09""]","{""evalprop"": 1}",evalgeo,179.0
180,eval-conflicts-rho060-r0-180,issuer2,x02,8,"[""d02""]","{""evalprop"": 1}",evalgeo,180.0
181,eval-conflicts-rho060-r0-181,issuer9,x09,7,"[""d09""]","{""evalprop"": 1}",evalgeo,181.0
182,eval-conflicts-rho060-r0-182,issuer6,x06,6,"[""d06""]","{""evalprop"": 1}",evalgeo,182.0
183,eval-conflicts-rho060-r0-183,issuer4,x04,3,"[""d04""]","{""evalprop"": 1}",evalgeo,183.0
184,eval-conflicts-rho060-r0-184,issuer10,x10,5,"[""d10""]","{""evalprop"": 1}",evalgeo,184.0
185,eval-conflicts-rho060-r0-185,issuer6,x06,6,"[""d06""]","{""evalprop"": 1}",evalgeo,185.0
186,eval-conflicts-rho060-r0-186,issuer2,x02,8,"[""d02""]","{""evalprop"": 1}",evalgeo,186.0
187,eval-conflicts-rho060-r0-187,issuer5,x05,5,"[""d05""]","{""evalprop"": 1}",evalgeo,187.0
188,eval-conflicts-rho060-r0-188,issuer9,x09,7,"[""d09""]","{""evalprop"": 1}",evalgeo,188.0
189,eval-conflicts-rho060-r0-189,issuer4,x04,3,"[""d04""]","{""evalprop"": 1}",evalgeo,189.0
190,eval-conflicts-rho060-r0-190,issuer4,x04,3,"[""d04""]","{""evalprop"": 1}",evalgeo,190.0
191,eval-conflicts-rho060-r0-191,issuer6,x06,6,"[""d06""]","{""evalprop"": 1}",evalgeo,191.0
192,eval-conflicts-rho060-r0-192,issuer5,x05,5,"[""d05""]","{""evalprop"": 1}",evalgeo,192.0
193,eval-conflicts-rho060-r0-193,issuer7,x07,4,"[""d07""]","{""evalprop"": 1}",evalgeo,193.0
194,eval-conflicts-rho060-r0-194,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,194.0
195,eval-conflicts-rho060-r0-195,issuer9,x09,7,"[""d09""]","{""evalprop"": 1}",evalgeo,195.0
196,eval-conflicts-rho060-r0-196,issuer2,x02,8,"[""d02""]","{""evalprop"": 1}",evalgeo,196.0
197,eval-conflicts-rho060-r0-197,issuer4,x04,3,"[""d04""]","{""evalprop"": 1}",evalgeo,197.0
198,eval-conflicts-rho060-r0-198,issuer9,x09,7,"[""d09""]","{""evalprop"": 1}",evalgeo,198.0
199,eval-conflicts-rho060-r0-199,issuer4,x04,3,"[""d04""]","{""evalprop"": 1}",evalgeo,199.0
