task_id,name,issuer,context,context_degree,datasets,requirements,geo,submit_offset_s
26,eval-sanitize-1-r2-026,issuer3,x03,5,"[""d03""]","{""evalprop"": 1}",evalgeo,26.0
27,eval-sanitize-1-r2-027,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,27.0
28,eval-sanitize-1-r2-028,issuer9,x09,3,"[""d09""]","{""evalprop"": 1}",evalgeo,28.0
29,eval-sanitize-1-r2-029,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,29.0
30,eval-sanitize-1-r2-030,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,30.0
31,eval-sanitize-1-r2-031,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,31.0
32,eval-sanitize-1-r2-032,issuer5,x05,7,"[""d05""]","{""evalprop"": 1}",evalgeo,32.0
33,eval-sanitize-1-r2-033,issuer6,x06,5,"[""d06""]","{""evalprop"": 1}",evalgeo,33.0
34,eval-sanitize-1-r2-034,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,34.0
35,eval-sanitize-1-r2-035,issuer5,x05,7,"[""d05""]","{""evalprop"": 1}",evalgeo,35.0
36,eval-sanitize-1-r2-036,issuer1,x01,2,"[""d01""]","{""evalprop"": 1}",evalgeo,36.0
37,eval-sanitize-1-r2-037,issuer6,x06,5,"[""d06""]","{""evalprop"": 1}",evalgeo,37.0
38,eval-sanitize-1-r2-038,issuer7,x07,5,"[""d07""]","{""evalprop"": 1}",evalgeo,38.0
39,eval-sanitize-1-r2-039,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,39.0
40,eval-sanitize-1-r2-040,issuer8,x08,4,"[""d08""]","{""evalprop"": 1}",evalgeo,40.0
41,eval-sanitize-1-r2-041,issuer8,x08,4,"[""d08""]","{""evalprop"": 1}",evalgeo,41.0
42,eval-sanitize-1-r2-042,issuer4,x04,6,"[""d04""]","{""evalprop"": 1}",evalgeo,42.0
43,eval-sanitize-1-r2-043,issuer4,x04,6,"[""d04""]","{""evalprop"": 1}",evalgeo,43.0
44,eval-sanitize-1-r2-044,issuer3,x03,5,"[""d03""]","{""evalprop"": 1}",evalgeo,44.0
45,eval-sanitize-1-r2-045,issuer5,x05,7,"[""d05""]","{""evalprop"": 1}",evalgeo,45.0
46,eval-sanitize-1-r2-046,issuer4,x04,6,"[""d04""]","{""evalprop"": 1}",evalgeo,46.0
47,eval-sanitize-1-r2-047,issuer1,x01,2,"[""d01""]","{""evalprop"": 1}",evalgeo,47.0
48,eval-sanitize-1-r2-048,issuer1,x01,2,"[""d01""]","{""evalprop"": 1}",evalgeo,48.0
49,eval-sanitize-1-r2-049,issuer7,x07,5,"[""d07""]","{""evalprop"": 1}",evalgeo,49.0
50,eval-sanitize-1-r2-050,issuer1,x01,2,"[""d01""]","{""evalprop"": 1}",evalgeo,50.0
51,eval-sanitize-1-r2-051,issuer6,x06,5,"[""d06""]","{""evalprop"": 1}",evalgeo,51.0
52,eval-sanitize-1-r2-052,issuer6,x06,5,"[""d06""]","{""evalprop"": 1}",evalgeo,52.0
53,eval-sanitize-1-r2-053,issuer8,x08,4,"[""d08""]","{""evalprop"": 1}",evalgeo,53.0
54,eval-sanitize-1-r2-054,issuer8,x08,4,"[""d08""]","{""evalprop"": 1}",evalgeo,54.0
55,eval-sanitize-1-r2-055,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,55.0
56,eval-sanitize-1-r2-056,issuer9,x09,3,"[""d09""]","{""evalprop"": 1}",evalgeo,56.0
57,eval-sanitize-1-r2-057,issuer3,x03,5,"[""d03""]","{""evalprop"": 1}",evalgeo,57.0
58,eval-sanitize-1-r2-058,issuer4,x04,6,"[""d04""]","{""evalprop"": 1}",evalgeo,58.0
59,eval-sanitize-1-r2-059,issuer8,x08,4,"[""d08""]","{""evalprop"": 1}",evalgeo,59.0
60,eval-sanitize-1-r2-060,issuer8,x08,4,"[""d08""]","{""evalprop"": 1}",evalgeo,60.0
61,eval-sanitize-1-r2-061,issuer6,x06,5,"[""d06""]","{""evalprop"": 1}",evalgeo,61.0
62,eval-sanitize-1-r2-062,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,62.0
63,eval-sanitize-1-r2-063,issuer1,x01,2,"[""d01""]","{""evalprop"": 1}",evalgeo,63.0
64,eval-sanitize-1-r2-064,issuer5,x05,7,"[""d05""]","{""evalprop"": 1}",evalgeo,64.0
65,eval-sanitize-1-r2-065,issuer3,x03,5,"[""d03""]","{""evalprop"": 1}",evalgeo,65.0
66,eval-sanitize-1-r2-066,issuer1,x01,2,"[""d01""]","{""evalprop"": 1}",evalgeo,66.0
67,eval-sanitize-1-r2-067,issuer4,x04,6,"[""d04""]","{""evalprop"": 1}",evalgeo,67.0
68,eval-sanitize-1-r2-068,issuer1,x01,2,"[""d01""]","{""evalprop"": 1}",evalgeo,68.0
69,eval-sanitize-1-r2-069,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,69.0
70,eval-sanitize-1-r2-070,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,70.0
71,eval-sanitize-1-r2-071,issuer9,x09,3,"[""d09""]","{""evalprop"": 1}",evalgeo,71.0
72,eval-sanitize-1-r2-072,issuer9,x09,3,"[""d09""]","{""evalprop"": 1}",evalgeo,72.0
73,eval-sanitize-1-r2-073,issuer5,x05,7,"[""d05""]","{""evalprop"": 1}",evalgeo,73.0
74,eval-sanitize-1-r2-074,issuer6,x06,5,"[""d06""]","{""evalprop"": 1}",evalgeo,74.0
75,eval-sanitize-1-r2-075,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,75.0
76,eval-sanitize-1-r2-076,issuer4,x04,6,"[""d04""]","{""evalprop"": 1}",evalgeo,76.0
77,eval-sanitize-1-r2-077,issuer7,x07,5,"[""d07""]","{""evalprop"": 1}",evalgeo,77.0
78,eval-sanitize-1-r2-078,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,78.0
79,eval-sanitize-1-r2-079,issuer6,x06,5,"[""d06""]","{""evalprop"": 1}",evalgeo,79.0
80,eval-sanitize-1-r2-080,issuer6,x06,5,"[""d06""]","{""evalprop"": 1}",evalgeo,80.0
81,eval-sanitize-1-r2-081,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,81.0
82,eval-sanitize-1-r2-082,issuer4,x04,6,"[""d04""]","{""evalprop"": 1}",evalgeo,82.0
83,eval-sanitize-1-r2-083,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,83.0
84,eval-sanitize-1-r2-084,issuer1,x01,2,"[""d01""]","{""evalprop"": 1}",evalgeo,84.0
85,eval-sanitize-1-r2-085,issuer7,x07,5,"[""d07""]","{""evalprop"": 1}",evalgeo,85.0
86,eval-sanitize-1-r2-086,issuer1,x01,2,"[""d01""]","{""evalprop"": 1}",evalgeo,86.0
87,eval-sanitize-1-r2-087,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,87.0
88,eval-sanitize-1-r2-088,issuer8,x08,4,"[""d08""]","{""evalprop"": 1}",evalgeo,88.0
89,eval-sanitize-1-r2-089,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,89.0
90,eval-sanitize-1-r2-090,issuer3,x03,5,"[""d03""]","{""evalprop"": 1}",evalgeo,90.0
91,eval-sanitize-1-r2-091,issuer3,x03,5,"[""d03""]","{""evalprop"": 1}",evalgeo,91.0
92,eval-sanitize-1-r2-092,issuer1,x01,2,"[""d01""]","{""evalprop"": 1}",evalgeo,92.0
93,eval-sanitize-1-r2-093,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,93.0
94,eval-sanitize-1-r2-094,issuer5,x05,7,"[""d05""]","{""evalprop"": 1}",evalgeo,94.0
95,eval-sanitize-1-r2-095,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,95.0
96,eval-sanitize-1-r2-096,issuer5,x05,7,"[""d05""]","{""evalprop"": 1}",evalgeo,96.0
97,eval-sanitize-1-r2-097,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,97.0
98,eval-sanitize-1-r2-098,issuer1,x01,2,"[""d01""]","{""evalprop"": 1}",evalgeo,98.0
99,eval-sanitize-1-r2-099,issuer7,x07,5,"[""d07""]","{""evalprop"": 1}",evalgeo,99.0
100,eval-sanitize-1-r2-100,issuer5,x05,7,"[""d05""]","{""evalprop"": 1}",evalgeo,100.0
101,eval-sanitize-1-r2-101,issuer3,x03,5,"[""d03""]","{""evalprop"": 1}",evalgeo,101.0
102,eval-sanitize-1-r2-102,issuer9,x09,3,"[""d09""]","{""evalprop"": 1}",evalgeo,102.0
103,eval-sanitize-1-r2-103,issuer4,x04,6,"[""d04""]","{""evalprop"": 1}",evalgeo,103.0
104,eval-sanitize-1-r2-104,issuer1,x01,2,"[""d01""]","{""evalprop"": 1}",evalgeo,104.0
105,eval-sanitize-1-r2-105,issuer5,x05,7,"[""d05""]","{""evalprop"": 1}",evalgeo,105.0
106,eval-sanitize-1-r2-106,issuer8,x08,4,"[""d08""]","{""evalprop"": 1}",evalgeo,106.0
107,eval-sanitize-1-r2-107,issuer5,x05,7,"[""d05""]","{""evalprop"": 1}",evalgeo,107.0
108,eval-sanitize-1-r2-108,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,108.0
109,eval-sanitize-1-r2-109,issuer9,x09,3,"[""d09""]","{""evalprop"": 1}",evalgeo,109.0
110,eval-sanitize-1-r2-110,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,110.0
111,eval-sanitize-1-r2-111,issuer6,x06,5,"[""d06""]","{""evalprop"": 1}",evalgeo,111.0
112,eval-sanitize-1-r2-112,issuer9,x09,3,"[""d09""]","{""evalprop"": 1}",evalgeo,112.0
113,eval-sanitize-1-r2-113,issuer8,x08,4,"[""d08""]","{""evalprop"": 1}",evalgeo,113.0
114,eval-sanitize-1-r2-114,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,114.0
115,eval-sanitize-1-r2-115,issuer5,x05,7,"[""d05""]","{""evalprop"": 1}",evalgeo,115.0
116,eval-sanitize-1-r2-116,issuer8,x08,4,"[""d08""]","{""evalprop"": 1}",evalgeo,116.0
117,eval-sanitize-1-r2-117,issuer5,x05,7,"[""d05""]","{""evalprop"": 1}",evalgeo,117.0
118,eval-sanitize-1-r2-118,issuer7,x07,5,"[""d07""]","{""evalprop"": 1}",evalgeo,118.0
119,eval-sanitize-1-r2-119,issuer7,x07,5,"[""d07""]","{""evalprop"": 1}",evalgeo,119.0
120,eval-sanitize-1-r2-120,issuer5,x05,7,"[""d05""]","{""evalprop"": 1}",evalgeo,120.0
121,eval-sanitize-1-r2-121,issuer9,x09,3,"[""d09""]","{""evalprop"": 1}",evalgeo,121.0
122,eval-sanitize-1-r2-122,issuer8,x08,4,"[""d08""]","{""evalprop"": 1}",evalgeo,122.0
123,eval-sanitize-1-r2-123,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,123.0
124,eval-sanitize-1-r2-124,issuer6,x06,5,"[""d06""]","{""evalprop"": 1}",evalgeo,124.0
125,eval-sanitize-1-r2-125,issuer5,x05,7,"[""d05""]","{""evalprop"": 1}",evalgeo,125.0
126,eval-sanitize-1-r2-126,issuer3,x03,5,"[""d03""]","{""evalprop"": 1}",evalgeo,126.0
127,eval-sanitize-1-r2-127,issuer3,x03,5,"[""d03""]","{""evalprop"": 1}",evalgeo,127.0
128,eval-sanitize-1-r2-128,issuer3,x03,5,"[""d03""]","{""evalprop"": 1}",evalgeo,128.0
129,eval-sanitize-1-r2-129,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,129.0
130,eval-sanitize-1-r2-130,issuer8,x08,4,"[""d08""]","{""evalprop"": 1}",evalgeo,130.0
131,eval-sanitize-1-r2-131,issuer7,x07,5,"[""d07""]","{""evalprop"": 1}",evalgeo,131.0
132,eval-sanitize-1-r2-132,issuer6,x06,5,"[""d06""]","{""evalprop"": 1}",evalgeo,132.0
133,eval-sanitize-1-r2-133,issuer8,x08,4,"[""d08""]","{""evalprop"": 1}",evalgeo,133.0
134,eval-sanitize-1-r2-134,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,134.0
135,eval-sanitize-1-r2-135,issuer5,x05,7,"[""d05""]","{""evalprop"": 1}",evalgeo,135.0
136,eval-sanitize-1-r2-136,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,136.0
137,eval-sanitize-1-r2-137,issuer3,x03,5,"[""d03""]","{""evalprop"": 1}",evalgeo,137.0
138,eval-sanitize-1-r2-138,issuer5,x05,7,"[""d05""]","{""evalprop"": 1}",evalgeo,138.0
139,eval-sanitize-1-r2-139,issuer9,x09,3,"[""d09""]","{""evalprop"": 1}",evalgeo,139.0
140,eval-sanitize-1-r2-140,issuer9,x09,3,"[""d09""]","{""evalprop"": 1}",evalgeo,140.0
141,eval-sanitize-1-r2-141,issuer6,x06,5,"[""d06""]","{""evalprop"": 1}",evalgeo,141.0
142,eval-sanitize-1-r2-142,issuer4,x04,6,"[""d04""]","{""evalprop"": 1}",evalgeo,142.0
143,eval-sanitize-1-r2-143,issuer1,x01,2,"[""d01""]","{""evalprop"": 1}",evalgeo,143.0
144,eval-sanitize-1-r2-144,issuer4,x04,6,"[""d04""]","{""evalprop"": 1}",evalgeo,144.0
145,eval-sanitize-1-r2-145,issuer9,x09,3,"[""d09""]","{""evalprop"": 1}",evalgeo,145.0
146,eval-sanitize-1-r2-146,issuer8,x08,4,"[""d08""]","{""evalprop"": 1}",evalgeo,146.0
147,eval-sanitize-1-r2-147,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,147.0
148,eval-sanitize-1-r2-148,issuer9,x09,3,"[""d09""]","{""evalprop"": 1}",evalgeo,148.0
149,eval-sanitize-1-r2-149,issuer5,x05,7,"[""d05""]","{""evalprop"": 1}",evalgeo,149.0
150,eval-sanitize-1-r2-150,issuer7,x07,5,"[""d07""]","{""evalprop"": 1}",evalgeo,150.0
151,eval-sanitize-1-r2-151,issuer3,x03,5,"[""d03""]","{""evalprop"": 1}",evalgeo,151.0
152,eval-sanitize-1-r2-152,issuer8,x08,4,"[""d08""]","{""evalprop"": 1}",evalgeo,152.0
153,eval-sanitize-1-r2-153,issuer5,x05,7,"[""d05""]","{""evalprop"": 1}",evalgeo,153.0
154,eval-sanitize-1-r2-154,issuer3,x03,5,"[""d03""]","{""evalprop"": 1}",evalgeo,154.0
155,eval-sanitize-1-r2-155,issuer4,x04,6,"[""d04""]","{""evalprop"": 1}",evalgeo,155.0
156,eval-sanitize-1-r2-156,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,156.0
157,eval-sanitize-1-r2-157,issuer6,x06,5,"[""d06""]","{""evalprop"": 1}",evalgeo,157.0
158,eval-sanitize-1-r2-158,issuer9,x09,3,"[""d09""]","{""evalprop"": 1}",evalgeo,158.0
159,eval-sanitize-1-r2-159,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,159.0
160,eval-sanitize-1-r2-160,issuer6,x06,5,"[""d06""]","{""evalprop"": 1}",evalgeo,160.0
161,eval-sanitize-1-r2-161,issuer6,x06,5,"[""d06""]","{""evalprop"": 1}",evalgeo,161.0
162,eval-sanitize-1-r2-162,issuer8,x08,4,"[""d08""]","{""evalprop"": 1}",evalgeo,162.0
163,eval-sanitize-1-r2-163,issuer3,x03,5,"[""d03""]","{""evalprop"": 1}",evalgeo,163.0
164,eval-sanitize-1-r2-164,issuer1,x01,2,"[""d01""]","{""evalprop"": 1}",evalgeo,164.0
165,eval-sanitize-1-r2-165,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,165.0
166,eval-sanitize-1-r2-166,issuer7,x07,5,"[""d07""]","{""evalprop"": 1}",evalgeo,166.0
167,eval-sanitize-1-r2-167,issuer7,x07,5,"[""d07""]","{""evalprop"": 1}",evalgeo,167.0
168,eval-sanitize-1-r2-168,issuer7,x07,5,"[""d07""]","{""evalprop"": 1}",evalgeo,168.0
169,eval-sanitize-1-r2-169,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,169.0
170,eval-sanitize-1-r2-170,issuer9,x09,3,"[""d09""]","{""evalprop"": 1}",evalgeo,170.0
171,eval-sanitize-1-r2-171,issuer8,x08,4,"[""d08""]","{""evalprop"": 1}",evalgeo,171.0
172,eval-sanitize-1-r2-172,issuer4,x04,6,"[""d04""]","{""evalprop"": 1}",evalgeo,172.0
173,eval-sanitize-1-r2-173,issuer4,x04,6,"[""d04""]","{""evalprop"": 1}",evalgeo,173.0
174,eval-sanitize-1-r2-174,issuer3,x03,5,"[""d03""]","{""evalprop"": 1}",evalgeo,174.0
175,eval-sanitize-1-r2-175,issuer3,x03,5,"[""d03""]","{""evalprop"": 1}",evalgeo,175.0
176,eval-sanitize-1-r2-176,issuer1,x01,2,"[""d01""]","{""evalprop"": 1}",evalgeo,176.0
177,eval-sanitize-1-r2-177,issuer6,x06,5,"[""d06""]","{""evalprop"": 1}",evalgeo,177.0
178,eval-sanitize-1-r2-178,issuer5,x05,7,"[""d05""]","{""evalprop"": 1}",evalgeo,178.0
179,eval-sanitize-1-r2-179,issuer1,x01,2,"[""d01""]","{""evalprop"": 1}",evalgeo,179.0
180,eval-sanitize-1-r2-180,issuer9,x09,3,"[""d09""]","{""evalprop"": 1}",evalgeo,180.0
181,eval-sanitize-1-r2-181,issuer4,x04,6,"[""d04""]","{""evalprop"": 1}",evalgeo,181.0
182,eval-sanitize-1-r2-182,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,182.0
183,eval-sanitize-1-r2-183,issuer3,x03,5,"[""d03""]","{""evalprop"": 1}",evalgeo,183.0
184,eval-sanitize-1-r2-184,issuer3,x03,5,"[""d03""]","{""evalprop"": 1}",evalgeo,184.0
185,eval-sanitize-1-r2-185,issuer4,x04,6,"[""d04""]","{""evalprop"": 1}",evalgeo,185.0
186,eval-sanitize-1-r2-186,issuer9,x09,3,"[""d09""]","{""evalprop"": 1}",evalgeo,186.0
187,eval-sanitize-1-r2-187,issuer1,x01,2,"[""d01""]","{""evalprop"": 1}",evalgeo,187.0
188,eval-sanitize-1-r2-188,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,188.0
189,eval-sanitize-1-r2-189,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,189.0
190,eval-sanitize-1-r2-190,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,190.0
191,eval-sanitize-1-r2-191,issuer7,x07,5,"[""d07""]","{""evalprop"": 1}",evalgeo,191.0
192,eval-sanitize-1-r2-192,issuer9,x09,3,"[""d09""]","{""evalprop"": 1}",evalgeo,192.0
193,eval-sanitize-1-r2-193,issuer9,x09,3,"[""d09""]","{""evalprop"": 1}",evalgeo,193.0
194,eval-sanitize-1-r2-194,issuer1,x01,2,"[""d01""]","{""evalprop"": 1}",evalgeo,194.0
195,eval-sanitize-1-r2-195,issuer5,x05,7,"[""d05""]","{""evalprop"": 1}",evalgeo,195.0
196,eval-sanitize-1-r2-196,issuer7,x07,5,"[""d07""]","{""evalprop"": 1}",evalgeo,196.0
197,eval-sanitize-1-r2-197,issuer3,x03,5,"[""d03""]","{""evalprop"": 1}",evalgeo,197.0
198,eval-sanitize-1-r2-198,issuer5,x05,7,"[""d05""]","{""evalprop"": 1}",evalgeo,198.0
199,eval-sanitize-1-r2-199,issuer3,x03,5,"[""d03""]","{""evalprop"": 1}",evalgeo,199.0
