task_id,name,issuer,context,context_degree,datasets,requirements,geo,submit_offset_s
67,eval-sanitize-1-r6-067,issuer1,x01,2,"[""d01""]","{""evalprop"": 1}",evalgeo,67.0
68,eval-sanitize-1-r6-068,issuer6,x06,5,"[""d06""]","{""evalprop"": 1}",evalgeo,68.0
69,eval-sanitize-1-r6-069,issuer7,x07,5,"[""d07""]","{""evalprop"": 1}",evalgeo,69.0
70,eval-sanitize-1-r6-070,issuer7,x07,5,"[""d07""]","{""evalprop"": 1}",evalgeo,70.0
71,eval-sanitize-1-r6-071,issuer6,x06,5,"[""d06""]","{""evalprop"": 1}",evalgeo,71.0
72,eval-sanitize-1-r6-072,issuer1,x01,2,"[""d01""]","{""evalprop"": 1}",evalgeo,72.0
73,eval-sanitize-1-r6-073,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,73.0
74,eval-sanitize-1-r6-074,issuer7,x07,5,"[""d07""]","{""evalprop"": 1}",evalgeo,74.0
75,eval-sanitize-1-r6-075,issuer8,x08,4,"[""d08""]","{""evalprop"": 1}",evalgeo,75.0
76,eval-sanitize-1-r6-076,issuer7,x07,5,"[""d07""]","{""evalprop"": 1}",evalgeo,76.0
77,eval-sanitize-1-r6-077,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,77.0
78,eval-sanitize-1-r6-078,issuer5,x05,7,"[""d05""]","{""evalprop"": 1}",evalgeo,78.0
79,eval-sanitize-1-r6-079,issuer3,x03,5,"[""d03""]","{""evalprop"": 1}",evalgeo,79.0
80,eval-sanitize-1-r6-080,issuer6,x06,5,"[""d06""]","{""evalprop"": 1}",evalgeo,80.0
81,eval-sanitize-1-r6-081,issuer4,x04,6,"[""d04""]","{""evalprop"": 1}",evalgeo,81.0
82,eval-sanitize-1-r6-082,issuer8,x08,4,"[""d08""]","{""evalprop"": 1}",evalgeo,82.0
83,eval-sanitize-1-r6-083,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,83.0
84,eval-sanitize-1-r6-084,issuer4,x04,6,"[""d04""]","{""evalprop"": 1}",evalgeo,84.0
85,eval-sanitize-1-r6-085,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,85.0
86,eval-sanitize-1-r6-086,issuer3,x03,5,"[""d03""]","{""evalprop"": 1}",evalgeo,86.0
87,eval-sanitize-1-r6-087,issuer4,x04,6,"[""d04""]","{""evalprop"": 1}",evalgeo,87.0
88,eval-sanitize-1-r6-088,issuer3,x03,5,"[""d03""]","{""evalprop"": 1}",evalgeo,88.0
89,eval-sanitize-1-r6-089,issuer3,x03,5,"[""d03""]","{""evalprop"": 1}",evalgeo,89.0
90,eval-sanitize-1-r6-090,issuer5,x05,7,"[""d05""]","{""evalprop"": 1}",evalgeo,90.0
91,eval-sanitize-1-r6-091,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,91.0
92,eval-sanitize-1-r6-092,issuer7,x07,5,"[""d07""]","{""evalprop"": 1}",evalgeo,92.0
93,eval-sanitize-1-r6-093,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,93.0
94,eval-sanitize-1-r6-094,issuer9,x09,3,"[""d09""]","{""evalprop"": 1}",evalgeo,94.0
95,eval-sanitize-1-r6-095,issuer9,x09,3,"[""d09""]","{""evalprop"": 1}",evalgeo,95.0
96,eval-sanitize-1-r6-096,issuer7,x07,5,"[""d07""]","{""evalprop"": 1}",evalgeo,96.0
97,eval-sanitize-1-r6-097,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,97.0
98,eval-sanitize-1-r6-098,issuer7,x07,5,"[""d07""]","{""evalprop"": 1}",evalgeo,98.0
99,eval-sanitize-1-r6-099,issuer1,x01,2,"[""d01""]","{""evalprop"": 1}",evalgeo,99.0
100,eval-sanitize-1-r6-100,issuer8,x08,4,"[""d08""]","{""evalprop"": 1}",evalgeo,100.0
101,eval-sanitize-1-r6-101,issuer9,x09,3,"[""d09""]","{""evalprop"": 1}",evalgeo,101.0
102,eval-sanitize-1-r6-102,issuer5,x05,7,"[""d05""]","{""evalprop"": 1}",evalgeo,102.0
103,eval-sanitize-1-r6-103,issuer1,x01,2,"[""d01""]","{""evalprop"": 1}",evalgeo,103.0
104,eval-sanitize-1-r6-104,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,104.0
105,eval-sanitize-1-r6-105,issuer1,x01,2,"[""d01""]","{""evalprop"": 1}",evalgeo,105.0
106,eval-sanitize-1-r6-106,issuer1,x01,2,"[""d01""]","{""evalprop"": 1}",evalgeo,106.0
107,eval-sanitize-1-r6-107,issuer1,x01,2,"[""d01""]","{""evalprop"": 1}",evalgeo,107.0
108,eval-sanitize-1-r6-108,issuer6,x06,5,"[""d06""]","{""evalprop"": 1}",evalgeo,108.0
109,eval-sanitize-1-r6-109,issuer6,x06,5,"[""d06""]","{""evalprop"": 1}",evalgeo,109.0
110,eval-sanitize-1-r6-110,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,110.0
111,eval-sanitize-1-r6-111,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,111.0
112,eval-sanitize-1-r6-112,issuer8,x08,4,"[""d08""]","{""evalprop"": 1}",evalgeo,112.0
113,eval-sanitize-1-r6-113,issuer9,x09,3,"[""d09""]","{""evalprop"": 1}",evalgeo,113.0
114,eval-sanitize-1-r6-114,issuer8,x08,4,"[""d08""]","{""evalprop"": 1}",evalgeo,114.0
115,eval-sanitize-1-r6-115,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,115.0
116,eval-sanitize-1-r6-116,issuer8,x08,4,"[""d08""]","{""evalprop"": 1}",evalgeo,116.0
117,eval-sanitize-1-r6-117,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,117.0
118,eval-sanitize-1-r6-118,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,118.0
119,eval-sanitize-1-r6-119,issuer8,x08,4,"[""d08""]","{""evalprop"": 1}",evalgeo,119.0
120,eval-sanitize-1-r6-120,issuer3,x03,5,"[""d03""]","{""evalprop"": 1}",evalgeo,120.0
121,eval-sanitize-1-r6-121,issuer4,x04,6,"[""d04""]","{""evalprop"": 1}",evalgeo,121.0
122,eval-sanitize-1-r6-122,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,122.0
123,eval-sanitize-1-r6-123,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,123.0
124,eval-sanitize-1-r6-124,issuer4,x04,6,"[""d04""]","{""evalprop"": 1}",evalgeo,124.0
125,eval-sanitize-1-r6-125,issuer4,x04,6,"[""d04""]","{""evalprop"": 1}",evalgeo,125.0
126,eval-sanitize-1-r6-126,issuer6,x06,5,"[""d06""]","{""evalprop"": 1}",evalgeo,126.0
127,eval-sanitize-1-r6-127,issuer1,x01,2,"[""d01""]","{""evalprop"": 1}",evalgeo,127.0
128,eval-sanitize-1-r6-128,issuer7,x07,5,"[""d07""]","{""evalprop"": 1}",evalgeo,128.0
129,eval-sanitize-1-r6-129,issuer9,x09,3,"[""d09""]","{""evalprop"": 1}",evalgeo,129.0
130,eval-sanitize-1-r6-130,issuer7,x07,5,"[""d07""]","{""evalprop"": 1}",evalgeo,130.0
131,eval-sanitize-1-r6-131,issuer1,x01,2,"[""d01""]","{""evalprop"": 1}",evalgeo,131.0
132,eval-sanitize-1-r6-132,issuer5,x05,7,"[""d05""]","{""evalprop"": 1}",evalgeo,132.0
133,eval-sanitize-1-r6-133,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,133.0
134,eval-sanitize-1-r6-134,issuer1,x01,2,"[""d01""]","{""evalprop"": 1}",evalgeo,134.0
135,eval-sanitize-1-r6-135,issuer6,x06,5,"[""d06""]","{""evalprop"": 1}",evalgeo,135.0
136,eval-sanitize-1-r6-136,issuer7,x07,5,"[""d07""]","{""evalprop"": 1}",evalgeo,136.0
137,eval-sanitize-1-r6-137,issuer7,x07,5,"[""d07""]","{""evalprop"": 1}",evalgeo,137.0
138,eval-sanitize-1-r6-138,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,138.0
139,eval-sanitize-1-r6-139,issuer4,x04,6,"[""d04""]","{""evalprop"": 1}",evalgeo,139.0
140,eval-sanitize-1-r6-140,issuer8,x08,4,"[""d08""]","{""evalprop"": 1}",evalgeo,140.0
141,eval-sanitize-1-r6-141,issuer6,x06,5,"[""d06""]","{""evalprop"": 1}",evalgeo,141.0
142,eval-sanitize-1-r6-142,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,142.0
143,eval-sanitize-1-r6-143,issuer1,x01,2,"[""d01""]","{""evalprop"": 1}",evalgeo,143.0
144,eval-sanitize-1-r6-144,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,144.0
145,eval-sanitize-1-r6-145,issuer4,x04,6,"[""d04""]","{""evalprop"": 1}",evalgeo,145.0
146,eval-sanitize-1-r6-146,issuer3,x03,5,"[""d03""]","{""evalprop"": 1}",evalgeo,146.0
147,eval-sanitize-1-r6-147,issuer4,x04,6,"[""d04""]","{""evalprop"": 1}",evalgeo,147.0
148,eval-sanitize-1-r6-148,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,148.0
149,eval-sanitize-1-r6-149,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,149.0
150,eval-sanitize-1-r6-150,issuer3,x03,5,"[""d03""]","{""evalprop"": 1}",evalgeo,150.0
151,eval-sanitize-1-r6-151,issuer4,x04,6,"[""d04""]","{""evalprop"": 1}",evalgeo,151.0
152,eval-sanitize-1-r6-152,issuer5,x05,7,"[""d05""]","{""evalprop"": 1}",evalgeo,152.0
153,eval-sanitize-1-r6-153,issuer6,x06,5,"[""d06""]","{""evalprop"": 1}",evalgeo,153.0
154,eval-sanitize-1-r6-154,issuer4,x04,6,"[""d04""]","{""evalprop"": 1}",evalgeo,154.0
155,eval-sanitize-1-r6-155,issuer3,x03,5,"[""d03""]","{""evalprop"": 1}",evalgeo,155.0
156,eval-sanitize-1-r6-156,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,156.0
157,eval-sanitize-1-r6-157,issuer7,x07,5,"[""d07""]","{""evalprop"": 1}",evalgeo,157.0
158,eval-sanitize-1-r6-158,issuer1,x01,2,"[""d01""]","{""evalprop"": 1}",evalgeo,158.0
159,eval-sanitize-1-r6-159,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,159.0
160,eval-sanitize-1-r6-160,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,160.0
161,eval-sanitize-1-r6-161,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,161.0
162,eval-sanitize-1-r6-162,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,162.0
163,eval-sanitize-1-r6-163,issuer7,x07,5,"[""d07""]","{""evalprop"": 1}",evalgeo,163.0
164,eval-sanitize-1-r6-164,issuer9,x09,3,"[""d09""]","{""evalprop"": 1}",evalgeo,164.0
165,eval-sanitize-1-r6-165,issuer1,x01,2,"[""d01""]","{""evalprop"": 1}",evalgeo,165.0
166,eval-sanitize-1-r6-166,issuer5,x05,7,"[""d05""]","{""evalprop"": 1}",evalgeo,166.0
167,eval-sanitize-1-r6-167,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,167.0
168,eval-sanitize-1-r6-168,issuer3,x03,5,"[""d03""]","{""evalprop"": 1}",evalgeo,168.0
169,eval-sanitize-1-r6-169,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,169.0
170,eval-sanitize-1-r6-170,issuer3,x03,5,"[""d03""]","{""evalprop"": 1}",evalgeo,170.0
171,eval-sanitize-1-r6-171,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,171.0
172,eval-sanitize-1-r6-172,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,172.0
173,eval-sanitize-1-r6-173,issuer7,x07,5,"[""d07""]","{""evalprop"": 1}",evalgeo,173.0
174,eval-sanitize-1-r6-174,issuer9,x09,3,"[""d09""]","{""evalprop"": 1}",evalgeo,174.0
175,eval-sanitize-1-r6-175,issuer9,x09,3,"[""d09""]","{""evalprop"": 1}",evalgeo,175.0
176,eval-sanitize-1-r6-176,issuer8,x08,4,"[""d08""]","{""evalprop"": 1}",evalgeo,176.0
177,eval-sanitize-1-r6-177,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,177.0
178,eval-sanitize-1-r6-178,issuer6,x06,5,"[""d06""]","{""evalprop"": 1}",evalgeo,178.0
179,eval-sanitize-1-r6-179,issuer8,x08,4,"[""d08""]","{""evalprop"": 1}",evalgeo,179.0
180,eval-sanitize-1-r6-180,issuer7,x07,5,"[""d07""]","{""evalprop"": 1}",evalgeo,180.0
181,eval-sanitize-1-r6-181,issuer5,x05,7,"[""d05""]","{""evalprop"": 1}",evalgeo,181.0
182,eval-sanitize-1-r6-182,issuer5,x05,7,"[""d05""]","{""evalprop"": 1}",evalgeo,182.0
183,eval-sanitize-1-r6-183,issuer8,x08,4,"[""d08""]","{""evalprop"": 1}",evalgeo,183.0
184,eval-sanitize-1-r6-184,issuer4,x04,6,"[""d04""]","{""evalprop"": 1}",evalgeo,184.0
185,eval-sanitize-1-r6-185,issuer3,x03,5,"[""d03""]","{""evalprop"": 1}",evalgeo,185.0
186,eval-sanitize-1-r6-186,issuer1,x01,2,"[""d01""]","{""evalprop"": 1}",evalgeo,186.0
187,eval-sanitize-1-r6-187,issuer8,x08,4,"[""d08""]","{""evalprop"": 1}",evalgeo,187.0
188,eval-sanitize-1-r6-188,issuer7,x07,5,"[""d07""]","{""evalprop"": 1}",evalgeo,188.0
189,eval-sanitize-1-r6-189,issuer4,x04,6,"[""d04""]","{""evalprop"": 1}",evalgeo,189.0
190,eval-sanitize-1-r6-190,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,190.0
191,eval-sanitize-1-r6-191,issuer5,x05,7,"[""d05""]","{""evalprop"": 1}",evalgeo,191.0
192,eval-sanitize-1-r6-192,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,192.0
193,eval-sanitize-1-r6-193,issuer4,x04,6,"[""d04""]","{""evalprop"": 1}",evalgeo,193.0
194,eval-sanitize-1-r6-194,issuer1,x01,2,"[""d01""]","{""evalprop"": 1}",evalgeo,194.0
195,eval-sanitize-1-r6-195,issuer3,x03,5,"[""d03""]","{""evalprop"": 1}",evalgeo,195.0
196,eval-sanitize-1-r6-196,issuer7,x07,5,"[""d07""]","{""evalprop"": 1}",evalgeo,196.0
197,eval-sanitize-1-r6-197,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,197.0
198,eval-sanitize-1-r6-198,issuer6,x06,5,"[""d06""]","{""evalprop"": 1}",evalgeo,198.0
199,eval-sanitize-1-r6-199,issuer7,x07,5,"[""d07""]","{""evalprop"": 1}",evalgeo,199.0
