task_id,name,issuer,context,context_degree,datasets,requirements,geo,submit_offset_s
42,eval-sanitize-30-r0-42,issuer4,x04,4,"[""d04""]","{""evalprop"": 1}",evalgeo,42.0
43,eval-sanitize-30-r0-43,issuer5,x05,5,"[""d05""]","{""evalprop"": 1}",evalgeo,43.0
44,eval-sanitize-30-r0-44,issuer9,x09,5,"[""d09""]","{""evalprop"": 1}",evalgeo,44.0
45,eval-sanitize-30-r0-45,issuer6,x06,4,"[""d06""]","{""evalprop"": 1}",evalgeo,45.0
46,eval-sanitize-30-r0-46,issuer4,x04,4,"[""d04""]","{""evalprop"": 1}",evalgeo,46.0
47,eval-sanitize-30-r0-47,issuer6,x06,4,"[""d06""]","{""evalprop"": 1}",evalgeo,47.0
48,eval-sanitize-30-r0-48,issuer9,x09,5,"[""d09""]","{""evalprop"": 1}",evalgeo,48.0
49,eval-sanitize-30-r0-49,issuer8,x08,6,"[""d08""]","{""evalprop"": 1}",evalgeo,49.0
50,eval-sanitize-30-r0-50,issuer7,x07,5,"[""d07""]","{""evalprop"": 1}",evalgeo,50.0
51,eval-sanitize-30-r0-51,issuer8,x08,6,"[""d08""]","{""evalprop"": 1}",evalgeo,51.0
52,eval-sanitize-30-r0-52,issuer2,x02,5,"[""d02""]","{""evalprop"": 1}",evalgeo,52.0
53,eval-sanitize-30-r0-53,issuer10,x10,4,"[""d10""]","{""evalprop"": 1}",evalgeo,53.0
54,eval-sanitize-30-r0-54,issuer6,x06,4,"[""d06""]","{""evalprop"": 1}",evalgeo,54.0
55,eval-sanitize-30-r0-55,issuer9,x09,5,"[""d09""]","{""evalprop"": 1}",evalgeo,55.0
56,eval-sanitize-30-r0-56,issuer3,x03,4,"[""d03""]","{""evalprop"": 1}",evalgeo,56.0
57,eval-sanitize-30-r0-57,issuer4,x04,4,"[""d04""]","{""evalprop"": 1}",evalgeo,57.0
58,eval-sanitize-30-r0-58,issuer7,x07,5,"[""d07""]","{""evalprop"": 1}",evalgeo,58.0
59,eval-sanitize-30-r0-59,issuer4,x04,4,"[""d04""]","{""evalprop"": 1}",evalgeo,59.0
