task_id,name,issuer,context,context_degree,datasets,requirements,geo,submit_offset_s
57,eval-sanitize-30-r1-057,issuer5,x05,3,"[""d05""]","{""evalprop"": 1}",evalgeo,57.0
58,eval-sanitize-30-r1-058,issuer5,x05,3,"[""d05""]","{""evalprop"": 1}",evalgeo,58.0
59,eval-sanitize-30-r1-059,issuer2,x02,4,"[""d02""]","{""evalprop"": 1}",evalgeo,59.0
60,eval-sanitize-30-r1-060,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,60.0
61,eval-sanitize-30-r1-061,issuer3,x03,8,"[""d03""]","{""evalprop"": 1}",evalgeo,61.0
62,eval-sanitize-30-r1-062,issuer6,x06,7,"[""d06""]","{""evalprop"": 1}",evalgeo,62.0
63,eval-sanitize-30-r1-063,issuer3,x03,8,"[""d03""]","{""evalprop"": 1}",evalgeo,63.0
64,eval-sanitize-30-r1-064,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,64.0
65,eval-sanitize-30-r1-065,issuer9,x09,6,"[""d09""]","{""evalprop"": 1}",evalgeo,65.0
66,eval-sanitize-30-r1-066,issuer5,x05,3,"[""d05""]","{""evalprop"": 1}",evalgeo,66.0
67,eval-sanitize-30-r1-067,issuer10,x10,2,"[""d10""]","{""evalprop"": 1}",evalgeo,67.0
68,eval-sanitize-30-r1-068,issuer6,x06,7,"[""d06""]","{""evalprop"": 1}",evalgeo,68.0
69,eval-sanitize-30-r1-069,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,69.0
70,eval-sanitize-30-r1-070,issuer5,x05,3,"[""d05""]","{""evalprop"": 1}",evalgeo,70.0
71,eval-sanitize-30-r1-071,issuer10,x10,2,"[""d10""]","{""evalprop"": 1}",evalgeo,71.0
72,eval-sanitize-30-r1-072,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,72.0
73,eval-sanitize-30-r1-073,issuer5,x05,3,"[""d05""]","{""evalprop"": 1}",evalgeo,73.0
74,eval-sanitize-30-r1-074,issuer4,x04,4,"[""d04""]","{""evalprop"": 1}",evalgeo,74.0
75,eval-sanitize-30-r1-075,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,75.0
76,eval-sanitize-30-r1-076,issuer6,x06,7,"[""d06""]","{""evalprop"": 1}",evalgeo,76.0
77,eval-sanitize-30-r1-077,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,77.0
78,eval-sanitize-30-r1-078,issuer4,x04,4,"[""d04""]","{""evalprop"": 1}",evalgeo,78.0
79,eval-sanitize-30-r1-079,issuer9,x09,6,"[""d09""]","{""evalprop"": 1}",evalgeo,79.0
80,eval-sanitize-30-r1-080,issuer3,x03,8,"[""d03""]","{""evalprop"": 1}",evalgeo,80.0
81,eval-sanitize-30-r1-081,issuer5,x05,3,"[""d05""]","{""evalprop"": 1}",evalgeo,81.0
82,eval-sanitize-30-r1-082,issuer4,x04,4,"[""d04""]","{""evalprop"": 1}",evalgeo,82.0
83,eval-sanitize-30-r1-083,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,83.0
84,eval-sanitize-30-r1-084,issuer10,x10,2,"[""d10""]","{""evalprop"": 1}",evalgeo,84.0
85,eval-sanitize-30-r1-085,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,85.0
86,eval-sanitize-30-r1-086,issuer3,x03,8,"[""d03""]","{""evalprop"": 1}",evalgeo,86.0
87,eval-sanitize-30-r1-087,issuer9,x09,6,"[""d09""]","{""evalprop"": 1}",evalgeo,87.0
88,eval-sanitize-30-r1-088,issuer5,x05,3,"[""d05""]","{""evalprop"": 1}",evalgeo,88.0
89,eval-sanitize-30-r1-089,issuer6,x06,7,"[""d06""]","{""evalprop"": 1}",evalgeo,89.0
90,eval-sanitize-30-r1-090,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,90.0
91,eval-sanitize-30-r1-091,issuer4,x04,4,"[""d04""]","{""evalprop"": 1}",evalgeo,91.0
92,eval-sanitize-30-r1-092,issuer3,x03,8,"[""d03""]","{""evalprop"": 1}",evalgeo,92.0
93,eval-sanitize-30-r1-093,issuer2,x02,4,"[""d02""]","{""evalprop"": 1}",evalgeo,93.0
94,eval-sanitize-30-r1-094,issuer9,x09,6,"[""d09""]","{""evalprop"": 1}",evalgeo,94.0
95,eval-sanitize-30-r1-095,issuer6,x06,7,"[""d06""]","{""evalprop"": 1}",evalgeo,95.0
96,eval-sanitize-30-r1-096,issuer10,x10,2,"[""d10""]","{""evalprop"": 1}",evalgeo,96.0
97,eval-sanitize-30-r1-097,issuer3,x03,8,"[""d03""]","{""evalprop"": 1}",evalgeo,97.0
98,eval-sanitize-30-r1-098,issuer5,x05,3,"[""d05""]","{""evalprop"": 1}",evalgeo,98.0
99,eval-sanitize-30-r1-099,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,99.0
100,eval-sanitize-30-r1-100,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,100.0
101,eval-sanitize-30-r1-101,issuer8,x08,6,"[""d08""]","{""evalprop"": 1}",evalgeo,101.0
102,eval-sanitize-30-r1-102,issuer9,x09,6,"[""d09""]","{""evalprop"": 1}",evalgeo,102.0
103,eval-sanitize-30-r1-103,issuer3,x03,8,"[""d03""]","{""evalprop"": 1}",evalgeo,103.0
104,eval-sanitize-30-r1-104,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,104.0
105,eval-sanitize-30-r1-105,issuer8,x08,6,"[""d08""]","{""evalprop"": 1}",evalgeo,105.0
106,eval-sanitize-30-r1-106,issuer8,x08,6,"[""d08""]","{""evalprop"": 1}",evalgeo,106.0
107,eval-sanitize-30-r1-107,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,107.0
108,eval-sanitize-30-r1-108,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,108.0
109,eval-sanitize-30-r1-109,issuer10,x10,2,"[""d10""]","{""evalprop"": 1}",evalgeo,109.0
110,eval-sanitize-30-r1-110,issuer4,x04,4,"[""d04""]","{""evalprop"": 1}",evalgeo,110.0
111,eval-sanitize-30-r1-111,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,111.0
112,eval-sanitize-30-r1-112,issuer4,x04,4,"[""d04""]","{""evalprop"": 1}",evalgeo,112.0
113,eval-sanitize-30-r1-113,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,113.0
114,eval-sanitize-30-r1-114,issuer9,x09,6,"[""d09""]","{""evalprop"": 1}",evalgeo,114.0
115,eval-sanitize-30-r1-115,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,115.0
116,eval-sanitize-30-r1-116,issuer4,x04,4,"[""d04""]","{""evalprop"": 1}",evalgeo,116.0
117,eval-sanitize-30-r1-117,issuer9,x09,6,"[""d09""]","{""evalprop"": 1}",evalgeo,117.0
118,eval-sanitize-30-r1-118,issuer5,x05,3,"[""d05""]","{""evalprop"": 1}",evalgeo,118.0
119,eval-sanitize-30-r1-119,issuer3,x03,8,"[""d03""]","{""evalprop"": 1}",evalgeo,119.0
120,eval-sanitize-30-r1-120,issuer6,x06,7,"[""d06""]","{""evalprop"": 1}",evalgeo,120.0
121,eval-sanitize-30-r1-121,issuer9,x09,6,"[""d09""]","{""evalprop"": 1}",evalgeo,121.0
122,eval-sanitize-30-r1-122,issuer3,x03,8,"[""d03""]","{""evalprop"": 1}",evalgeo,122.0
123,eval-sanitize-30-r1-123,issuer4,x04,4,"[""d04""]","{""evalprop"": 1}",evalgeo,123.0
124,eval-sanitize-30-r1-124,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,124.0
125,eval-sanitize-30-r1-125,issuer6,x06,7,"[""d06""]","{""evalprop"": 1}",evalgeo,125.0
126,eval-sanitize-30-r1-126,issuer2,x02,4,"[""d02""]","{""evalprop"": 1}",evalgeo,126.0
127,eval-sanitize-30-r1-127,issuer4,x04,4,"[""d04""]","{""evalprop"": 1}",evalgeo,127.0
128,eval-sanitize-30-r1-128,issuer6,x06,7,"[""d06""]","{""evalprop"": 1}",evalgeo,128.0
129,eval-sanitize-30-r1-129,issuer10,x10,2,"[""d10""]","{""evalprop"": 1}",evalgeo,129.0
130,eval-sanitize-30-r1-130,issuer2,x02,4,"[""d02""]","{""evalprop"": 1}",evalgeo,130.0
131,eval-sanitize-30-r1-131,issuer8,x08,6,"[""d08""]","{""evalprop"": 1}",evalgeo,131.0
132,eval-sanitize-30-r1-132,issuer2,x02,4,"[""d02""]","{""evalprop"": 1}",evalgeo,132.0
133,eval-sanitize-30-r1-133,issuer2,x02,4,"[""d02""]","{""evalprop"": 1}",evalgeo,133.0
134,eval-sanitize-30-r1-134,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,134.0
135,eval-sanitize-30-r1-135,issuer8,x08,6,"[""d08""]","{""evalprop"": 1}",evalgeo,135.0
136,eval-sanitize-30-r1-136,issuer2,x02,4,"[""d02""]","{""evalprop"": 1}",evalgeo,136.0
137,eval-sanitize-30-r1-137,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,137.0
138,eval-sanitize-30-r1-138,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,138.0
139,eval-sanitize-30-r1-139,issuer10,x10,2,"[""d10""]","{""evalprop"": 1}",evalgeo,139.0
140,eval-sanitize-30-r1-140,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,140.0
141,eval-sanitize-30-r1-141,issuer9,x09,6,"[""d09""]","{""evalprop"": 1}",evalgeo,141.0
142,eval-sanitize-30-r1-142,issuer2,x02,4,"[""d02""]","{""evalprop"": 1}",evalgeo,142.0
143,eval-sanitize-30-r1-143,issuer6,x06,7,"[""d06""]","{""evalprop"": 1}",evalgeo,143.0
144,eval-sanitize-30-r1-144,issuer10,x10,2,"[""d10""]","{""evalprop"": 1}",evalgeo,144.0
145,eval-sanitize-30-r1-145,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,145.0
146,eval-sanitize-30-r1-146,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,146.0
147,eval-sanitize-30-r1-147,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,147.0
148,eval-sanitize-30-r1-148,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,148.0
149,eval-sanitize-30-r1-149,issuer6,x06,7,"[""d06""]","{""evalprop"": 1}",evalgeo,149.0
150,eval-sanitize-30-r1-150,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,150.0
151,eval-sanitize-30-r1-151,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,151.0
152,eval-sanitize-30-r1-152,issuer2,x02,4,"[""d02""]","{""evalprop"": 1}",evalgeo,152.0
153,eval-sanitize-30-r1-153,issuer3,x03,8,"[""d03""]","{""evalprop"": 1}",evalgeo,153.0
154,eval-sanitize-30-r1-154,issuer4,x04,4,"[""d04""]","{""evalprop"": 1}",evalgeo,154.0
155,eval-sanitize-30-r1-155,issuer6,x06,7,"[""d06""]","{""evalprop"": 1}",evalgeo,155.0
156,eval-sanitize-30-r1-156,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,156.0
157,eval-sanitize-30-r1-157,issuer3,x03,8,"[""d03""]","{""evalprop"": 1}",evalgeo,157.0
158,eval-sanitize-30-r1-158,issuer2,x02,4,"[""d02""]","{""evalprop"": 1}",evalgeo,158.0
159,eval-sanitize-30-r1-159,issuer2,x02,4,"[""d02""]","{""evalprop"": 1}",evalgeo,159.0
160,eval-sanitize-30-r1-160,issuer8,x08,6,"[""d08""]","{""evalprop"": 1}",evalgeo,160.0
161,eval-sanitize-30-r1-161,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,161.0
162,eval-sanitize-30-r1-162,issuer6,x06,7,"[""d06""]","{""evalprop"": 1}",evalgeo,162.0
163,eval-sanitize-30-r1-163,issuer9,x09,6,"[""d09""]","{""evalprop"": 1}",evalgeo,163.0
164,eval-sanitize-30-r1-164,issuer9,x09,6,"[""d09""]","{""evalprop"": 1}",evalgeo,164.0
165,eval-sanitize-30-r1-165,issuer3,x03,8,"[""d03""]","{""evalprop"": 1}",evalgeo,165.0
166,eval-sanitize-30-r1-166,issuer10,x10,2,"[""d10""]","{""evalprop"": 1}",evalgeo,166.0
167,eval-sanitize-30-r1-167,issuer2,x02,4,"[""d02""]","{""evalprop"": 1}",evalgeo,167.0
168,eval-sanitize-30-r1-168,issuer2,x02,4,"[""d02""]","{""evalprop"": 1}",evalgeo,168.0
169,eval-sanitize-30-r1-169,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,169.0
170,eval-sanitize-30-r1-170,issuer2,x02,4,"[""d02""]","{""evalprop"": 1}",evalgeo,170.0
171,eval-sanitize-30-r1-171,issuer4,x04,4,"[""d04""]","{""evalprop"": 1}",evalgeo,171.0
172,eval-sanitize-30-r1-172,issuer2,x02,4,"[""d02""]","{""evalprop"": 1}",evalgeo,172.0
173,eval-sanitize-30-r1-173,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,173.0
174,eval-sanitize-30-r1-174,issuer10,x10,2,"[""d10""]","{""evalprop"": 1}",evalgeo,174.0
175,eval-sanitize-30-r1-175,issuer9,x09,6,"[""d09""]","{""evalprop"": 1}",evalgeo,175.0
176,eval-sanitize-30-r1-176,issuer6,x06,7,"[""d06""]","{""evalprop"": 1}",evalgeo,176.0
177,eval-sanitize-30-r1-177,issuer2,x02,4,"[""d02""]","{""evalprop"": 1}",evalgeo,177.0
178,eval-sanitize-30-r1-178,issuer5,x05,3,"[""d05""]","{""evalprop"": 1}",evalgeo,178.0
179,eval-sanitize-30-r1-179,issuer9,x09,6,"[""d09""]","{""evalprop"": 1}",evalgeo,179.0
180,eval-sanitize-30-r1-180,issuer5,x05,3,"[""d05""]","{""evalprop"": 1}",evalgeo,180.0
181,eval-sanitize-30-r1-181,issuer4,x04,4,"[""d04""]","{""evalprop"": 1}",evalgeo,181.0
182,eval-sanitize-30-r1-182,issuer7,x07,2,"[""d07""]","{""evalprop"": 1}",evalgeo,182.0
183,eval-sanitize-30-r1-183,issuer10,x10,2,"[""d10""]","{""evalprop"": 1}",evalgeo,183.0
184,eval-sanitize-30-r1-184,issuer8,x08,6,"[""d08""]","{""evalprop"": 1}",evalgeo,184.0
185,eval-sanitize-30-r1-185,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,185.0
186,eval-sanitize-30-r1-186,issuer8,x08,6,"[""d08""]","{""evalprop"": 1}",evalgeo,186.0
187,eval-sanitize-30-r1-187,issuer5,x05,3,"[""d05""]","{""evalprop"": 1}",evalgeo,187.0
188,eval-sanitize-30-r1-188,issuer6,x06,7,"[""d06""]","{""evalprop"": 1}",evalgeo,188.0
189,eval-sanitize-30-r1-189,issuer6,x06,7,"[""d06""]","{""evalprop"": 1}",evalgeo,189.0
190,eval-sanitize-30-r1-190,issuer9,x09,6,"[""d09""]","{""evalprop"": 1}",evalgeo,190.0
191,eval-sanitize-30-r1-191,issuer9,x09,6,"[""d09""]","{""evalprop"": 1}",evalgeo,191.0
192,eval-sanitize-30-r1-192,issuer1,x01,4,"[""d01""]","{""evalprop"": 1}",evalgeo,192.0
193,eval-sanitize-30-r1-193,issuer2,x02,4,"[""d02""]","{""evalprop"": 1}",evalgeo,193.0
194,eval-sanitize-30-r1-194,issuer10,x10,2,"[""d10""]","{""evalprop"": 1}",evalgeo,194.0
195,eval-sanitize-30-r1-195,issuer8,x08,6,"[""d08""]","{""evalprop"": 1}",evalgeo,195.0
196,eval-sanitize-30-r1-196,issuer8,x08,6,"[""d08""]","{""evalprop"": 1}",evalgeo,196.0
197,eval-sanitize-30-r1-197,issuer5,x05,3,"[""d05""]","{""evalprop"": 1}",evalgeo,197.0
198,eval-sanitize-30-r1-198,issuer9,x09,6,"[""d09""]","{""evalprop"": 1}",evalgeo,198.0
199,eval-sanitize-30-r1-199,issuer9,x09,6,"[""d09""]","{""evalprop"": 1}",evalgeo,199.0
