task_id,name,issuer,context,context_degree,datasets,requirements,geo,submit_offset_s
65,eval-conflicts-rho005-r5-065,issuer3,x03,1,"[""d03""]","{""evalprop"": 1}",evalgeo,65.0
66,eval-conflicts-rho005-r5-066,issuer9,x09,0,"[""d09""]","{""evalprop"": 1}",evalgeo,66.0
67,eval-conflicts-rho005-r5-067,issuer9,x09,0,"[""d09""]","{""evalprop"": 1}",evalgeo,67.0
68,eval-conflicts-rho005-r5-068,issuer6,x06,1,"[""d06""]","{""evalprop"": 1}",evalgeo,68.0
69,eval-conflicts-rho005-r5-069,issuer2,x02,0,"[""d02""]","{""evalprop"": 1}",evalgeo,69.0
70,eval-conflicts-rho005-r5-070,issuer4,x04,0,"[""d04""]","{""evalprop"": 1}",evalgeo,70.0
71,eval-conflicts-rho005-r5-071,issuer5,x05,1,"[""d05""]","{""evalprop"": 1}",evalgeo,71.0
72,eval-conflicts-rho005-r5-072,issuer5,x05,1,"[""d05""]","{""evalprop"": 1}",evalgeo,72.0
73,eval-conflicts-rho005-r5-073,issuer3,x03,1,"[""d03""]","{""evalprop"": 1}",evalgeo,73.0
74,eval-conflicts-rho005-r5-074,issuer6,x06,1,"[""d06""]","{""evalprop"": 1}",evalgeo,74.0
75,eval-conflicts-rho005-r5-075,issuer7,x07,1,"[""d07""]","{""evalprop"": 1}",evalgeo,75.0
76,eval-conflicts-rho005-r5-076,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,76.0
77,eval-conflicts-rho005-r5-077,issuer6,x06,1,"[""d06""]","{""evalprop"": 1}",evalgeo,77.0
78,eval-conflicts-rho005-r5-078,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,78.0
79,eval-conflicts-rho005-r5-079,issuer2,x02,0,"[""d02""]","{""evalprop"": 1}",evalgeo,79.0
80,eval-conflicts-rho005-r5-080,issuer5,x05,1,"[""d05""]","{""evalprop"": 1}",evalgeo,80.0
81,eval-conflicts-rho005-r5-081,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,81.0
82,eval-conflicts-rho005-r5-082,issuer3,x03,1,"[""d03""]","{""evalprop"": 1}",evalgeo,82.0
83,eval-conflicts-rho005-r5-083,issuer2,x02,0,"[""d02""]","{""evalprop"": 1}",evalgeo,83.0
84,eval-conflicts-rho005-r5-084,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,84.0
85,eval-conflicts-rho005-r5-085,issuer7,x07,1,"[""d07""]","{""evalprop"": 1}",evalgeo,85.0
86,eval-conflicts-rho005-r5-086,issuer7,x07,1,"[""d07""]","{""evalprop"": 1}",evalgeo,86.0
87,eval-conflicts-rho005-r5-087,issuer1,x01,0,"[""d01""]","{""evalprop"": 1}",evalgeo,87.0
88,eval-conflicts-rho005-r5-088,issuer5,x05,1,"[""d05""]","{""evalprop"": 1}",evalgeo,88.0
89,eval-conflicts-rho005-r5-089,issuer2,x02,0,"[""d02""]","{""evalprop"": 1}",evalgeo,89.0
90,eval-conflicts-rho005-r5-090,issuer5,x05,1,"[""d05""]","{""evalprop"": 1}",evalgeo,90.0
91,eval-conflicts-rho005-r5-091,issuer2,x02,0,"[""d02""]","{""evalprop"": 1}",evalgeo,91.0
92,eval-conflicts-rho005-r5-092,issuer1,x01,0,"[""d01""]","{""evalprop"": 1}",evalgeo,92.0
93,eval-conflicts-rho005-r5-093,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,93.0
94,eval-conflicts-rho005-r5-094,issuer1,x01,0,"[""d01""]","{""evalprop"": 1}",evalgeo,94.0
95,eval-conflicts-rho005-r5-095,issuer5,x05,1,"[""d05""]","{""evalprop"": 1}",evalgeo,95.0
96,eval-conflicts-rho005-r5-096,issuer3,x03,1,"[""d03""]","{""evalprop"": 1}",evalgeo,96.0
97,eval-conflicts-rho005-r5-097,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,97.0
98,eval-conflicts-rho005-r5-098,issuer10,x10,0,"[""d10""]","{""evalprop"": 1}",evalgeo,98.0
99,eval-conflicts-rho005-r5-099,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,99.0
