task_id,name,issuer,context,context_degree,datasets,requirements,geo,submit_offset_s
75,eval-conflicts-rho000-r0-075,issuer2,x02,0,"[""d02""]","{""evalprop"": 1}",evalgeo,75.0
76,eval-conflicts-rho000-r0-076,issuer8,x08,0,"[""d08""]","{""evalprop"": 1}",evalgeo,76.0
77,eval-conflicts-rho000-r0-077,issuer3,x03,0,"[""d03""]","{""evalprop"": 1}",evalgeo,77.0
78,eval-conflicts-rho000-r0-078,issuer4,x04,0,"[""d04""]","{""evalprop"": 1}",evalgeo,78.0
79,eval-conflicts-rho000-r0-079,issuer6,x06,0,"[""d06""]","{""evalprop"": 1}",evalgeo,79.0
80,eval-conflicts-rho000-r0-080,issuer7,x07,0,"[""d07""]","{""evalprop"": 1}",evalgeo,80.0
81,eval-conflicts-rho000-r0-081,issuer7,x07,0,"[""d07""]","{""evalprop"": 1}",evalgeo,81.0
82,eval-conflicts-rho000-r0-082,issuer8,x08,0,"[""d08""]","{""evalprop"": 1}",evalgeo,82.0
83,eval-conflicts-rho000-r0-083,issuer4,x04,0,"[""d04""]","{""evalprop"": 1}",evalgeo,83.0
84,eval-conflicts-rho000-r0-084,issuer5,x05,0,"[""d05""]","{""evalprop"": 1}",evalgeo,84.0
85,eval-conflicts-rho000-r0-085,issuer3,x03,0,"[""d03""]","{""evalprop"": 1}",evalgeo,85.0
86,eval-conflicts-rho000-r0-086,issuer10,x10,0,"[""d10""]","{""evalprop"": 1}",evalgeo,86.0
87,eval-conflicts-rho000-r0-087,issuer9,x09,0,"[""d09""]","{""evalprop"": 1}",evalgeo,87.0
88,eval-conflicts-rho000-r0-088,issuer3,x03,0,"[""d03""]","{""evalprop"": 1}",evalgeo,88.0
89,eval-conflicts-rho000-r0-089,issuer2,x02,0,"[""d02""]","{""evalprop"": 1}",evalgeo,89.0
90,eval-conflicts-rho000-r0-090,issuer5,x05,0,"[""d05""]","{""evalprop"": 1}",evalgeo,90.0
91,eval-conflicts-rho000-r0-091,issuer8,x08,0,"[""d08""]","{""evalprop"": 1}",evalgeo,91.0
92,eval-conflicts-rho000-r0-092,issuer5,x05,0,"[""d05""]","{""evalprop"": 1}",evalgeo,92.0
93,eval-conflicts-rho000-r0-093,issuer3,x03,0,"[""d03""]","{""evalprop"": 1}",evalgeo,93.0
94,eval-conflicts-rho000-r0-094,issuer3,x03,0,"[""d03""]","{""evalprop"": 1}",evalgeo,94.0
95,eval-conflicts-rho000-r0-095,issuer3,x03,0,"[""d03""]","{""evalprop"": 1}",evalgeo,95.0
96,eval-conflicts-rho000-r0-096,issuer8,x08,0,"[""d08""]","{""evalprop"": 1}",evalgeo,96.0
97,eval-conflicts-rho000-r0-097,issuer6,x06,0,"[""d06""]","{""evalprop"": 1}",evalgeo,97.0
98,eval-conflicts-rho000-r0-098,issuer6,x06,0,"[""d06""]","{""evalprop"": 1}",evalgeo,98.0
99,eval-conflicts-rho000-r0-099,issuer7,x07,0,"[""d07""]","{""evalprop"": 1}",evalgeo,99.0
