task_id,name,issuer,context,context_degree,datasets,requirements,geo,submit_offset_s
20,eval-sanitize-32-r4-020,issuer10,x10,5,"[""d10""]","{""evalprop"": 1}",evalgeo,20.0
21,eval-sanitize-32-r4-021,issuer7,x07,4,"[""d07""]","{""evalprop"": 1}",evalgeo,21.0
22,eval-sanitize-32-r4-022,issuer5,x05,7,"[""d05""]","{""evalprop"": 1}",evalgeo,22.0
23,eval-sanitize-32-r4-023,issuer8,x08,5,"[""d08""]","{""evalprop"": 1}",evalgeo,23.0
24,eval-sanitize-32-r4-024,issuer4,x04,6,"[""d04""]","{""evalprop"": 1}",evalgeo,24.0
25,eval-sanitize-32-r4-025,issuer10,x10,5,"[""d10""]","{""evalprop"": 1}",evalgeo,25.0
26,eval-sanitize-32-r4-026,issuer5,x05,7,"[""d05""]","{""evalprop"": 1}",evalgeo,26.0
27,eval-sanitize-32-r4-027,issuer5,x05,7,"[""d05""]","{""evalprop"": 1}",evalgeo,27.0
28,eval-sanitize-32-r4-028,issuer6,x06,3,"[""d06""]","{""evalprop"": 1}",evalgeo,28.0
29,eval-sanitize-32-r4-029,issuer4,x04,6,"[""d04""]","{""evalprop"": 1}",evalgeo,29.0
30,eval-sanitize-32-r4-030,issuer7,x07,4,"[""d07""]","{""evalprop"": 1}",evalgeo,30.0
31,eval-sanitize-32-r4-031,issuer8,x08,5,"[""d08""]","{""evalprop"": 1}",evalgeo,31.0
32,eval-sanitize-32-r4-032,issuer4,x04,6,"[""d04""]","{""evalprop"": 1}",evalgeo,32.0
33,eval-sanitize-32-r4-033,issuer1,x01,2,"[""d01""]","{""evalprop"": 1}",evalgeo,33.0
34,eval-sanitize-32-r4-034,issuer4,x04,6,"[""d04""]","{""evalprop"": 1}",evalgeo,34.0
35,eval-sanitize-32-r4-035,issuer10,x10,5,"[""d10""]","{""evalprop"": 1}",evalgeo,35.0
36,eval-sanitize-32-r4-036,issuer1,x01,2,"[""d01""]","{""evalprop"": 1}",evalgeo,36.0
37,eval-sanitize-32-r4-037,issuer2,x02,6,"[""d02""]","{""evalprop"": 1}",evalgeo,37.0
38,eval-sanitize-32-r4-038,issuer9,x09,3,"[""d09""]","{""evalprop"": 1}",evalgeo,38.0
39,eval-sanitize-32-r4-039,issuer10,x10,5,"[""d10""]","{""evalprop"": 1}",evalgeo,39.0
40,eval-sanitize-32-r4-040,issuer6,x06,3,"[""d06""]","{""evalprop"": 1}",evalgeo,40.0
41,eval-sanitize-32-r4-041,issuer9,x09,3,"[""d09""]","{""evalprop"": 1}",evalgeo,41.0
42,eval-sanitize-32-r4-042,issuer5,x05,7,"[""d05""]","{""evalprop"": 1}",evalgeo,42.0
43,eval-sanitize-32-r4-043,issuer10,x10,5,"[""d10""]","{""evalprop"": 1}",evalgeo,43.0
44,eval-sanitize-32-r4-044,issuer2,x02,6,"[""d02""]","{""evalprop"": 1}",evalgeo,44.0
45,eval-sanitize-32-r4-045,issuer10,x10,5,"[""d10""]","{""evalprop"": 1}",evalgeo,45.0
46,eval-sanitize-32-r4-046,issuer5,x05,7,"[""d05""]","{""evalprop"": 1}",evalgeo,46.0
47,eval-sanitize-32-r4-047,issuer6,x06,3,"[""d06""]","{""evalprop"": 1}",evalgeo,47.0
48,eval-sanitize-32-r4-048,issuer7,x07,4,"[""d07""]","{""evalprop"": 1}",evalgeo,48.0
49,eval-sanitize-32-r4-049,issuer9,x09,3,"[""d09""]","{""evalprop"": 1}",evalgeo,49.0
50,eval-sanitize-32-r4-050,issuer5,x05,7,"[""d05""]","{""evalprop"": 1}",evalgeo,50.0
51,eval-sanitize-32-r4-051,issuer4,x04,6,"[""d04""]","{""evalprop"": 1}",evalgeo,51.0
52,eval-sanitize-32-r4-052,issuer10,x10,5,"[""d10""]","{""evalprop"": 1}",evalgeo,52.0
53,eval-sanitize-32-r4-053,issuer7,x07,4,"[""d07""]","{""evalprop"": 1}",evalgeo,53.0
54,eval-sanitize-32-r4-054,issuer2,x02,6,"[""d02""]","{""evalprop"": 1}",evalgeo,54.0
55,eval-sanitize-32-r4-055,issuer5,x05,7,"[""d05""]","{""evalprop"": 1}",evalgeo,55.0
56,eval-sanitize-32-r4-056,issuer6,x06,3,"[""d06""]","{""evalprop"": 1}",evalgeo,56.0
57,eval-sanitize-32-r4-057,issuer4,x04,6,"[""d04""]","{""evalprop"": 1}",evalgeo,57.0
58,eval-sanitize-32-r4-058,issuer4,x04,6,"[""d04""]","{""evalprop"": 1}",evalgeo,58.0
59,eval-sanitize-32-r4-059,issuer10,x10,5,"[""d10""]","{""evalprop"": 1}",evalgeo,59.0
60,eval-sanitize-32-r4-060,issuer5,x05,7,"[""d05""]","{""evalprop"": 1}",evalgeo,60.0
61,eval-sanitize-32-r4-061,issuer6,x06,3,"[""d06""]","{""evalprop"": 1}",evalgeo,61.0
62,eval-sanitize-32-r4-062,issuer7,x07,4,"[""d07""]","{""evalprop"": 1}",evalgeo,62.0
63,eval-sanitize-32-r4-063,issuer1,x01,2,"[""d01""]","{""evalprop"": 1}",evalgeo,63.0
64,eval-sanitize-32-r4-064,issuer8,x08,5,"[""d08""]","{""evalprop"": 1}",evalgeo,64.0
65,eval-sanitize-32-r4-065,issuer2,x02,6,"[""d02""]","{""evalprop"": 1}",evalgeo,65.0
66,eval-sanitize-32-r4-066,issuer9,x09,3,"[""d09""]","{""evalprop"": 1}",evalgeo,66.0
67,eval-sanitize-32-r4-067,issuer8,x08,5,"[""d08""]","{""evalprop"": 1}",evalgeo,67.0
68,eval-sanitize-32-r4-068,issuer9,x09,3,"[""d09""]","{""evalprop"": 1}",evalgeo,68.0
69,eval-sanitize-32-r4-069,issuer9,x09,3,"[""d09""]","{""evalprop"": 1}",evalgeo,69.0
70,eval-sanitize-32-r4-070,issuer1,x01,2,"[""d01""]","{""evalprop"": 1}",evalgeo,70.0
71,eval-sanitize-32-r4-071,issuer3,x03,5,"[""d03""]","{""evalprop"": 1}",evalgeo,71.0
72,eval-sanitize-32-r4-072,issuer3,x03,5,"[""d03""]","{""evalprop"": 1}",evalgeo,72.0
73,eval-sanitize-32-r4-073,issuer2,x02,6,"[""d02""]","{""evalprop"": 1}",evalgeo,73.0
74,eval-sanitize-32-r4-074,issuer7,x07,4,"[""d07""]","{""evalprop"": 1}",evalgeo,74.0
75,eval-sanitize-32-r4-075,issuer5,x05,7,"[""d05""]","{""evalprop"": 1}",evalgeo,75.0
76,eval-sanitize-32-r4-076,issuer1,x01,2,"[""d01""]","{""evalprop"": 1}",evalgeo,76.0
77,eval-sanitize-32-r4-077,issuer4,x04,6,"[""d04""]","{""evalprop"": 1}",evalgeo,77.0
78,eval-sanitize-32-r4-078,issuer5,x05,7,"[""d05""]","{""evalprop"": 1}",evalgeo,78.0
79,eval-sanitize-32-r4-079,issuer10,x10,5,"[""d10""]","{""evalprop"": 1}",evalgeo,79.0
80,eval-sanitize-32-r4-080,issuer9,x09,3,"[""d09""]","{""evalprop"": 1}",evalgeo,80.0
81,eval-sanitize-32-r4-081,issuer8,x08,5,"[""d08""]","{""evalprop"": 1}",evalgeo,81.0
82,eval-sanitize-32-r4-082,issuer4,x04,6,"[""d04""]","{""evalprop"": 1}",evalgeo,82.0
83,eval-sanitize-32-r4-083,issuer5,x05,7,"[""d05""]","{""evalprop"": 1}",evalgeo,83.0
84,eval-sanitize-32-r4-084,issuer2,x02,6,"[""d02""]","{""evalprop"": 1}",evalgeo,84.0
85,eval-sanitize-32-r4-085,issuer7,x07,4,"[""d07""]","{""evalprop"": 1}",evalgeo,85.0
86,eval-sanitize-32-r4-086,issuer6,x06,3,"[""d06""]","{""evalprop"": 1}",evalgeo,86.0
87,eval-sanitize-32-r4-087,issuer4,x04,6,"[""d04""]","{""evalprop"": 1}",evalgeo,87.0
88,eval-sanitize-32-r4-088,issuer7,x07,4,"[""d07""]","{""evalprop"": 1}",evalgeo,88.0
89,eval-sanitize-32-r4-089,issuer3,x03,5,"[""d03""]","{""evalprop"": 1}",evalgeo,89.0
90,eval-sanitize-32-r4-090,issuer4,x04,6,"[""d04""]","{""evalprop"": 1}",evalgeo,90.0
91,eval-sanitize-32-r4-091,issuer9,x09,3,"[""d09""]","{""evalprop"": 1}",evalgeo,91.0
92,eval-sanitize-32-r4-092,issuer1,x01,2,"[""d01""]","{""evalprop"": 1}",evalgeo,92.0
93,eval-sanitize-32-r4-093,issuer3,x03,5,"[""d03""]","{""evalprop"": 1}",evalgeo,93.0
94,eval-sanitize-32-r4-094,issuer4,x04,6,"[""d04""]","{""evalprop"": 1}",evalgeo,94.0
95,eval-sanitize-32-r4-095,issuer7,x07,4,"[""d07""]","{""evalprop"": 1}",evalgeo,95.0
96,eval-sanitize-32-r4-096,issuer9,x09,3,"[""d09""]","{""evalprop"": 1}",evalgeo,96.0
97,eval-sanitize-32-r4-097,issuer7,x07,4,"[""d07""]","{""evalprop"": 1}",evalgeo,97.0
98,eval-sanitize-32-r4-098,issuer8,x08,5,"[""d08""]","{""evalprop"": 1}",evalgeo,98.0
99,eval-sanitize-32-r4-099,issuer2,x02,6,"[""d02""]","{""evalprop"": 1}",evalgeo,99.0
