task_id,name,issuer,context,context_degree,datasets,requirements,geo,submit_offset_s
76,eval-conflicts-rho030-r8-076,issuer2,x02,2,"[""d02""]","{""evalprop"": 1}",evalgeo,76.0
77,eval-conflicts-rho030-r8-077,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,77.0
78,eval-conflicts-rho030-r8-078,issuer2,x02,2,"[""d02""]","{""evalprop"": 1}",evalgeo,78.0
79,eval-conflicts-rho030-r8-079,issuer9,x09,3,"[""d09""]","{""evalprop"": 1}",evalgeo,79.0
80,eval-conflicts-rho030-r8-080,issuer6,x06,2,"[""d06""]","{""evalprop"": 1}",evalgeo,80.0
81,eval-conflicts-rho030-r8-081,issuer4,x04,2,"[""d04""]","{""evalprop"": 1}",evalgeo,81.0
82,eval-conflicts-rho030-r8-082,issuer7,x07,4,"[""d07""]","{""evalprop"": 1}",evalgeo,82.0
83,eval-conflicts-rho030-r8-083,issuer10,x10,2,"[""d10""]","{""evalprop"": 1}",evalgeo,83.0
84,eval-conflicts-rho030-r8-084,issuer9,x09,3,"[""d09""]","{""evalprop"": 1}",evalgeo,84.0
85,eval-conflicts-rho030-r8-085,issuer9,x09,3,"[""d09""]","{""evalprop"": 1}",evalgeo,85.0
86,eval-conflicts-rho030-r8-086,issuer1,x01,2,"[""d01""]","{""evalprop"": 1}",evalgeo,86.0
87,eval-conflicts-rho030-r8-087,issuer3,x03,3,"[""d03""]","{""evalprop"": 1}",evalgeo,87.0
88,eval-conflicts-rho030-r8-088,issuer2,x02,2,"[""d02""]","{""evalprop"": 1}",evalgeo,88.0
89,eval-conflicts-rho030-r8-089,issuer8,x08,4,"[""d08""]","{""evalprop"": 1}",evalgeo,89.0
90,eval-conflicts-rho030-r8-090,issuer7,x07,4,"[""d07""]","{""evalprop"": 1}",evalgeo,90.0
91,eval-conflicts-rho030-r8-091,issuer7,x07,4,"[""d07""]","{""evalprop"": 1}",evalgeo,91.0
92,eval-conflicts-rho030-r8-092,issuer3,x03,3,"[""d03""]","{""evalprop"": 1}",evalgeo,92.0
93,eval-conflicts-rho030-r8-093,issuer7,x07,4,"[""d07""]","{""evalprop"": 1}",evalgeo,93.0
94,eval-conflicts-rho030-r8-094,issuer7,x07,4,"[""d07""]","{""evalprop"": 1}",evalgeo,94.0
95,eval-conflicts-rho030-r8-095,issuer3,x03,3,"[""d03""]","{""evalprop"": 1}",evalgeo,95.0
96,eval-conflicts-rho030-r8-096,issuer5,x05,4,"[""d05""]","{""evalprop"": 1}",evalgeo,96.0
97,eval-conflicts-rho030-r8-097,issuer7,x07,4,"[""d07""]","{""evalprop"": 1}",evalgeo,97.0
98,eval-conflicts-rho030-r8-098,issuer6,x06,2,"[""d06""]","{""evalprop"": 1}",evalgeo,98.0
99,eval-conflicts-rho030-r8-099,issuer3,x03,3,"[""d03""]","{""evalprop"": 1}",evalgeo,99.0
