task_id,name,issuer,context,context_degree,datasets,requirements,geo,submit_offset_s
99,eval-conflicts-rho030-r0-099,issuer7,x07,3,"[""d07""]","{""evalprop"": 1}",evalgeo,99.0
100,eval-conflicts-rho030-r0-100,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,100.0
101,eval-conflicts-rho030-r0-101,issuer4,x04,4,"[""d04""]","{""evalprop"": 1}",evalgeo,101.0
102,eval-conflicts-rho030-r0-102,issuer7,x07,3,"[""d07""]","{""evalprop"": 1}",evalgeo,102.0
103,eval-conflicts-rho030-r0-103,issuer5,x05,4,"[""d05""]","{""evalprop"": 1}",evalgeo,103.0
104,eval-conflicts-rho030-r0-104,issuer5,x05,4,"[""d05""]","{""evalprop"": 1}",evalgeo,104.0
105,eval-conflicts-rho030-r0-105,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,105.0
106,eval-conflicts-rho030-r0-106,issuer5,x05,4,"[""d05""]","{""evalprop"": 1}",evalgeo,106.0
107,eval-conflicts-rho030-r0-107,issuer1,x01,5,"[""d01""]","{""evalprop"": 1}",evalgeo,107.0
108,eval-conflicts-rho030-r0-108,issuer1,x01,5,"[""d01""]","{""evalprop"": 1}",evalgeo,108.0
109,eval-conflicts-rho030-r0-109,issuer3,x03,3,"[""d03""]","{""evalprop"": 1}",evalgeo,109.0
110,eval-conflicts-rho030-r0-110,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,110.0
111,eval-conflicts-rho030-r0-111,issuer7,x07,3,"[""d07""]","{""evalprop"": 1}",evalgeo,111.0
112,eval-conflicts-rho030-r0-112,issuer3,x03,3,"[""d03""]","{""evalprop"": 1}",evalgeo,112.0
113,eval-conflicts-rho030-r0-113,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,113.0
114,eval-conflicts-rho030-r0-114,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,114.0
115,eval-conflicts-rho030-r0-115,issuer7,x07,3,"[""d07""]","{""evalprop"": 1}",evalgeo,115.0
116,eval-conflicts-rho030-r0-116,issuer4,x04,4,"[""d04""]","{""evalprop"": 1}",evalgeo,116.0
117,eval-conflicts-rho030-r0-117,issuer6,x06,3,"[""d06""]","{""evalprop"": 1}",evalgeo,117.0
118,eval-conflicts-rho030-r0-118,issuer6,x06,3,"[""d06""]","{""evalprop"": 1}",evalgeo,118.0
119,eval-conflicts-rho030-r0-119,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,119.0
120,eval-conflicts-rho030-r0-120,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,120.0
121,eval-conflicts-rho030-r0-121,issuer6,x06,3,"[""d06""]","{""evalprop"": 1}",evalgeo,121.0
122,eval-conflicts-rho030-r0-122,issuer4,x04,4,"[""d04""]","{""evalprop"": 1}",evalgeo,122.0
123,eval-conflicts-rho030-r0-123,issuer3,x03,3,"[""d03""]","{""evalprop"": 1}",evalgeo,123.0
124,eval-conflicts-rho030-r0-124,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,124.0
125,eval-conflicts-rho030-r0-125,issuer1,x01,5,"[""d01""]","{""evalprop"": 1}",evalgeo,125.0
126,eval-conflicts-rho030-r0-126,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,126.0
127,eval-conflicts-rho030-r0-127,issuer4,x04,4,"[""d04""]","{""evalprop"": 1}",evalgeo,127.0
128,eval-conflicts-rho030-r0-128,issuer3,x03,3,"[""d03""]","{""evalprop"": 1}",evalgeo,128.0
129,eval-conflicts-rho030-r0-129,issuer5,x05,4,"[""d05""]","{""evalprop"": 1}",evalgeo,129.0
130,eval-conflicts-rho030-r0-130,issuer3,x03,3,"[""d03""]","{""evalprop"": 1}",evalgeo,130.0
131,eval-conflicts-rho030-r0-131,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,131.0
132,eval-conflicts-rho030-r0-132,issuer9,x09,2,"[""d09""]","{""evalprop"": 1}",evalgeo,132.0
133,eval-conflicts-rho030-r0-133,issuer7,x07,3,"[""d07""]","{""evalprop"": 1}",evalgeo,133.0
134,eval-conflicts-rho030-r0-134,issuer6,x06,3,"[""d06""]","{""evalprop"": 1}",evalgeo,134.0
135,eval-conflicts-rho030-r0-135,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,135.0
136,eval-conflicts-rho030-r0-136,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,136.0
137,eval-conflicts-rho030-r0-137,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,137.0
138,eval-conflicts-rho030-r0-138,issuer6,x06,3,"[""d06""]","{""evalprop"": 1}",evalgeo,138.0
139,eval-conflicts-rho030-r0-139,issuer7,x07,3,"[""d07""]","{""evalprop"": 1}",evalgeo,139.0
140,eval-conflicts-rho030-r0-140,issuer6,x06,3,"[""d06""]","{""evalprop"": 1}",evalgeo,140.0
141,eval-conflicts-rho030-r0-141,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,141.0
142,eval-conflicts-rho030-r0-142,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,142.0
143,eval-conflicts-rho030-r0-143,issuer5,x05,4,"[""d05""]","{""evalprop"": 1}",evalgeo,143.0
144,eval-conflicts-rho030-r0-144,issuer9,x09,2,"[""d09""]","{""evalprop"": 1}",evalgeo,144.0
145,eval-conflicts-rho030-r0-145,issuer4,x04,4,"[""d04""]","{""evalprop"": 1}",evalgeo,145.0
146,eval-conflicts-rho030-r0-146,issuer5,x05,4,"[""d05""]","{""evalprop"": 1}",evalgeo,146.0
147,eval-conflicts-rho030-r0-147,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,147.0
148,eval-conflicts-rho030-r0-148,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,148.0
149,eval-conflicts-rho030-r0-149,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,149.0
150,eval-conflicts-rho030-r0-150,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,150.0
151,eval-conflicts-rho030-r0-151,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,151.0
152,eval-conflicts-rho030-r0-152,issuer7,x07,3,"[""d07""]","{""evalprop"": 1}",evalgeo,152.0
153,eval-conflicts-rho030-r0-153,issuer7,x07,3,"[""d07""]","{""evalprop"": 1}",evalgeo,153.0
154,eval-conflicts-rho030-r0-154,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,154.0
155,eval-conflicts-rho030-r0-155,issuer7,x07,3,"[""d07""]","{""evalprop"": 1}",evalgeo,155.0
156,eval-conflicts-rho030-r0-156,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,156.0
157,eval-conflicts-rho030-r0-157,issuer3,x03,3,"[""d03""]","{""evalprop"": 1}",evalgeo,157.0
158,eval-conflicts-rho030-r0-158,issuer7,x07,3,"[""d07""]","{""evalprop"": 1}",evalgeo,158.0
159,eval-conflicts-rho030-r0-159,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,159.0
160,eval-conflicts-rho030-r0-160,issuer4,x04,4,"[""d04""]","{""evalprop"": 1}",evalgeo,160.0
161,eval-conflicts-rho030-r0-161,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,161.0
162,eval-conflicts-rho030-r0-162,issuer4,x04,4,"[""d04""]","{""evalprop"": 1}",evalgeo,162.0
163,eval-conflicts-rho030-r0-163,issuer1,x01,5,"[""d01""]","{""evalprop"": 1}",evalgeo,163.0
164,eval-conflicts-rho030-r0-164,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,164.0
165,eval-conflicts-rho030-r0-165,issuer9,x09,2,"[""d09""]","{""evalprop"": 1}",evalgeo,165.0
166,eval-conflicts-rho030-r0-166,issuer3,x03,3,"[""d03""]","{""evalprop"": 1}",evalgeo,166.0
167,eval-conflicts-rho030-r0-167,issuer3,x03,3,"[""d03""]","{""evalprop"": 1}",evalgeo,167.0
168,eval-conflicts-rho030-r0-168,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,168.0
169,eval-conflicts-rho030-r0-169,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,169.0
170,eval-conflicts-rho030-r0-170,issuer1,x01,5,"[""d01""]","{""evalprop"": 1}",evalgeo,170.0
171,eval-conflicts-rho030-r0-171,issuer6,x06,3,"[""d06""]","{""evalprop"": 1}",evalgeo,171.0
172,eval-conflicts-rho030-r0-172,issuer9,x09,2,"[""d09""]","{""evalprop"": 1}",evalgeo,172.0
173,eval-conflicts-rho030-r0-173,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,173.0
174,eval-conflicts-rho030-r0-174,issuer9,x09,2,"[""d09""]","{""evalprop"": 1}",evalgeo,174.0
175,eval-conflicts-rho030-r0-175,issuer5,x05,4,"[""d05""]","{""evalprop"": 1}",evalgeo,175.0
176,eval-conflicts-rho030-r0-176,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,176.0
177,eval-conflicts-rho030-r0-177,issuer5,x05,4,"[""d05""]","{""evalprop"": 1}",evalgeo,177.0
178,eval-conflicts-rho030-r0-178,issuer5,x05,4,"[""d05""]","{""evalprop"": 1}",evalgeo,178.0
179,eval-conflicts-rho030-r0-179,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,179.0
180,eval-conflicts-rho030-r0-180,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,180.0
181,eval-conflicts-rho030-r0-181,issuer3,x03,3,"[""d03""]","{""evalprop"": 1}",evalgeo,181.0
182,eval-conflicts-rho030-r0-182,issuer2,x02,1,"[""d02""]","{""evalprop"": 1}",evalgeo,182.0
183,eval-conflicts-rho030-r0-183,issuer5,x05,4,"[""d05""]","{""evalprop"": 1}",evalgeo,183.0
184,eval-conflicts-rho030-r0-184,issuer4,x04,4,"[""d04""]","{""evalprop"": 1}",evalgeo,184.0
185,eval-conflicts-rho030-r0-185,issuer4,x04,4,"[""d04""]","{""evalprop"": 1}",evalgeo,185.0
186,eval-conflicts-rho030-r0-186,issuer9,x09,2,"[""d09""]","{""evalprop"": 1}",evalgeo,186.0
187,eval-conflicts-rho030-r0-187,issuer7,x07,3,"[""d07""]","{""evalprop"": 1}",evalgeo,187.0
188,eval-conflicts-rho030-r0-188,issuer4,x04,4,"[""d04""]","{""evalprop"": 1}",evalgeo,188.0
189,eval-conflicts-rho030-r0-189,issuer9,x09,2,"[""d09""]","{""evalprop"": 1}",evalgeo,189.0
190,eval-conflicts-rho030-r0-190,issuer8,x08,2,"[""d08""]","{""evalprop"": 1}",evalgeo,190.0
191,eval-conflicts-rho030-r0-191,issuer5,x05,4,"[""d05""]","{""evalprop"": 1}",evalgeo,191.0
192,eval-conflicts-rho030-r0-192,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,192.0
193,eval-conflicts-rho030-r0-193,issuer7,x07,3,"[""d07""]","{""evalprop"": 1}",evalgeo,193.0
194,eval-conflicts-rho030-r0-194,issuer3,x03,3,"[""d03""]","{""evalprop"": 1}",evalgeo,194.0
195,eval-conflicts-rho030-r0-195,issuer5,x05,4,"[""d05""]","{""evalprop"": 1}",evalgeo,195.0
196,eval-conflicts-rho030-r0-196,issuer1,x01,5,"[""d01""]","{""evalprop"": 1}",evalgeo,196.0
197,eval-conflicts-rho030-r0-197,issuer6,x06,3,"[""d06""]","{""evalprop"": 1}",evalgeo,197.0
198,eval-conflicts-rho030-r0-198,issuer10,x10,1,"[""d10""]","{""evalprop"": 1}",evalgeo,198.0
199,eval-conflicts-rho030-r0-199,issuer7,x07,3,"[""d07""]","{""evalprop"": 1}",evalgeo,199.0
